33: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
34: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
35: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
36: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
37: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
38: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
39: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
40: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
41: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
42: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
43: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
44: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
45: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
46: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
47: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
48: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
49: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
50: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
51: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
52: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
53: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
54: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
55: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
56: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
57: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
58: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
59: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
