0: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 9, 15, 25, 13, 19, 8, 16, 17, 10, 21, 6], [26, 18, 22, 30, 31, 23, 38, 28, 44, 40, 34, 43], [29, 33, 37, 36, 32, 39, 42, 46, 41, 45, 47, 51], [49, 50, 52, 48, 53, 55, 54, 59, 56, 57, 58, 60]]
11: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 8, 10, 29, 19, 25, 15, 21], [18, 26, 23, 31, 22, 17, 16, 28, 30, 40, 41, 44, 37], [33, 34, 36, 38, 32, 42, 43, 39, 45, 46, 47, 51], [57, 48, 49, 52, 50, 55, 53, 54, 58, 59, 56, 60]]
12: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 13, 8, 10, 15, 16, 17, 18, 21], [23, 19, 26, 29, 22, 25, 28, 30, 31, 40, 32, 54], [34, 36, 33, 39, 41, 37, 45, 44, 38, 43, 42, 46, 51], [57, 58, 49, 55, 53, 52, 47, 48, 56, 59, 50, 60]]
13: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 8, 9, 31, 15, 17, 18, 10, 21, 16, 19], [23, 30, 22, 26, 28, 25, 29, 40, 41, 32, 37], [33, 39, 36, 38, 43, 34, 44, 46, 45, 42, 47, 51], [49, 48, 53, 50, 52, 55, 60, 58, 54, 57, 59, 56]]
14: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 6, 9, 13, 10, 8, 15, 17, 16, 31, 21], [23, 22, 19, 28, 18, 29, 25, 26, 30, 40, 34, 32, 39], [33, 37, 38, 42, 47, 36, 45, 43, 44, 41, 46, 51], [56, 48, 49, 50, 55, 53, 54, 52, 59, 58, 57, 60]]
15: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [10, 15, 8, 13, 23, 17, 18, 16, 9, 21, 6, 29], [22, 25, 19, 30, 26, 31, 28, 40, 37, 32, 34], [47, 41, 38, 39, 42, 43, 45, 33, 46, 44, 36, 51], [49, 50, 57, 48, 52, 53, 54, 59, 55, 56, 58, 60]]
16: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 10, 13, 15, 16, 19, 17, 21, 18, 30], [22, 23, 28, 25, 31, 26, 29, 40, 41, 56, 34, 33], [32, 38, 36, 39, 45, 46, 43, 44, 37, 42, 51], [47, 48, 49, 52, 50, 53, 54, 57, 55, 58, 59, 60]]
17: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 15, 31, 8, 17, 16, 10, 21, 18, 23], [19, 22, 25, 26, 30, 29, 28, 40, 37, 32, 47], [33, 34, 36, 38, 43, 44, 45, 39, 41, 42, 46, 51], [49, 48, 52, 54, 55, 50, 53, 58, 56, 57, 59, 60]]
18: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 13, 9, 8, 15, 18, 17, 16, 10, 21, 19], [22, 23, 30, 28, 25, 29, 26, 31, 44, 32, 38, 37], [40, 33, 34, 36, 39, 45, 43, 42, 46, 41, 47, 51], [49, 50, 48, 52, 53, 54, 55, 57, 59, 56, 58, 60]]
19: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 13, 9, 25, 8, 6, 15, 16, 17, 10, 21, 23], [26, 18, 31, 28, 29, 19, 38, 30, 40, 22, 32, 37], [36, 33, 39, 43, 41, 42, 34, 47, 44, 45, 46, 51], [49, 48, 52, 50, 53, 55, 54, 56, 57, 59, 58, 60]]
20: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 8, 10, 13, 15, 17, 16, 18, 19, 21], [30, 23, 22, 25, 28, 26, 31, 29, 40, 32, 37, 33], [34, 36, 42, 38, 47, 39, 41, 43, 44, 45, 46, 51], [56, 48, 49, 53, 50, 55, 54, 57, 52, 58, 59, 60]]
21: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 13, 10, 28, 15, 17, 16, 8, 21, 18, 23], [19, 22, 25, 26, 30, 29, 31, 40, 37, 32, 43], [34, 36, 33, 38, 39, 42, 46, 41, 45, 44, 47, 50], [49, 52, 48, 54, 55, 51, 53, 58, 57, 56, 59, 60]]
22: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 6, 8, 13, 10, 9, 15, 17, 16, 18, 21], [19, 25, 30, 22, 23, 28, 31, 26, 29, 40, 32, 33], [36, 37, 34, 39, 38, 47, 41, 42, 43, 45, 46, 44, 51], [57, 52, 48, 50, 49, 54, 53, 56, 55, 59, 58, 60]]
23: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 13, 10, 15, 8, 17, 19, 16, 21], [18, 23, 26, 22, 31, 25, 30, 28, 29, 40, 34, 48, 33], [32, 38, 36, 45, 43, 39, 41, 37, 44, 42, 46, 51], [49, 55, 47, 54, 50, 53, 59, 52, 57, 58, 56, 60]]
24: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 10, 13, 9, 8, 15, 18, 21, 17, 16], [19, 26, 22, 23, 28, 25, 29, 31, 30, 40, 38, 33], [41, 45, 32, 34, 36, 37, 39, 43, 42, 46, 47, 44, 51], [48, 54, 49, 58, 55, 50, 53, 52, 59, 57, 56, 60]]
25: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 10, 13, 15, 25, 18, 17, 16, 21, 19], [22, 28, 23, 29, 30, 31, 26, 40, 32, 37], [46, 33, 34, 36, 38, 39, 41, 43, 42, 47, 45, 44, 51], [57, 54, 52, 53, 48, 50, 49, 55, 56, 58, 59, 60]]
26: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 13, 8, 10, 15, 17, 18, 16, 21, 19], [31, 23, 22, 28, 25, 26, 29, 30, 40, 32, 54, 39], [36, 33, 34, 38, 37, 44, 45, 46, 41, 43, 42, 51], [48, 47, 53, 49, 50, 55, 52, 59, 58, 57, 60, 56]]
27: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 9, 10, 15, 13, 21, 16, 17, 18, 19], [23, 30, 22, 28, 31, 26, 41, 25, 40, 29, 54, 37], [47, 32, 39, 38, 36, 33, 43, 34, 42, 44, 45, 51], [48, 46, 50, 59, 49, 55, 52, 56, 53, 57, 58, 60]]
28: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 29, 8, 26, 10, 15, 13, 16, 21, 17], [18, 19, 30, 25, 31, 28, 23, 22, 40, 36, 37, 47], [33, 32, 39, 44, 34, 42, 38, 41, 43, 45, 46, 51], [49, 53, 56, 50, 54, 48, 52, 55, 57, 60, 58, 59]]
29: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 15, 31, 8, 17, 10, 16, 21], [18, 19, 23, 22, 26, 25, 28, 29, 30, 40, 32, 34, 39], [33, 37, 36, 38, 43, 44, 45, 46, 41, 42, 47, 51], [48, 50, 52, 53, 49, 55, 60, 59, 58, 57, 54, 56]]
30: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 9, 8, 13, 16, 18, 15, 17, 26, 10, 21, 6, 19], [22, 23, 29, 25, 30, 31, 28, 40, 34, 32], [38, 47, 36, 39, 33, 37, 41, 43, 45, 44, 42, 46, 51], [57, 49, 48, 53, 52, 50, 54, 55, 56, 59, 58, 60]]
31: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 8, 10, 13, 15, 16, 29, 18, 21, 17], [23, 19, 22, 25, 26, 31, 28, 30, 40, 32, 52, 33], [37, 38, 34, 47, 43, 36, 46, 45, 39, 41, 42, 50], [57, 48, 49, 44, 53, 54, 55, 56, 51, 58, 59, 60]]
32: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 10, 15, 13, 16, 17, 18, 21, 19], [25, 22, 30, 23, 31, 26, 29, 28, 40, 41, 60], [34, 32, 39, 33, 38, 46, 36, 42, 43, 44, 47, 37, 51], [57, 52, 50, 49, 54, 45, 53, 48, 58, 56, 55, 59]]
33: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 13, 9, 8, 17, 16, 10, 15, 18, 21, 19], [23, 22, 30, 26, 25, 28, 29, 31, 40, 41, 52, 34], [33, 36, 38, 39, 44, 32, 42, 46, 37, 45, 43, 50], [57, 47, 48, 53, 54, 55, 51, 49, 59, 56, 58, 60]]
34: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 13, 10, 15, 16, 17, 18, 21], [23, 19, 25, 26, 22, 29, 28, 30, 31, 40, 41, 55], [34, 36, 32, 37, 33, 47, 44, 46, 42, 38, 39, 43, 51], [57, 56, 45, 53, 49, 52, 50, 48, 54, 59, 58, 60]]
35: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 10, 15, 9, 8, 31, 17, 13, 26, 21, 19], [18, 29, 22, 28, 23, 16, 25, 30, 40, 34, 33, 32], [39, 45, 36, 41, 43, 38, 42, 37, 44, 46, 47, 51], [49, 50, 48, 53, 52, 55, 54, 58, 56, 57, 59, 60]]
36: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 9, 13, 8, 15, 29, 28, 19, 10, 21, 6], [16, 22, 18, 17, 23, 31, 26, 25, 30, 40, 32, 33], [46, 36, 34, 37, 39, 43, 41, 47, 42, 38, 45, 44, 51], [57, 48, 49, 52, 55, 50, 53, 54, 56, 58, 59, 60]]
37: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 25, 8, 9, 10, 19, 15, 16, 21], [18, 22, 23, 31, 26, 17, 30, 29, 28, 40, 32, 34, 47], [33, 37, 36, 38, 43, 44, 45, 39, 41, 42, 46, 50], [56, 51, 48, 55, 49, 53, 52, 57, 58, 59, 54, 60]]
38: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 9, 10, 31, 19, 15, 16, 21, 18], [17, 22, 23, 26, 25, 28, 29, 30, 44, 40, 42, 34], [33, 32, 38, 39, 36, 41, 37, 43, 47, 45, 46, 50], [48, 54, 55, 53, 51, 49, 52, 56, 59, 57, 58, 60]]
39: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 8, 17, 10, 15, 16, 31, 21, 19, 18], [23, 22, 25, 30, 29, 26, 28, 40, 33, 34, 32], [37, 36, 39, 43, 42, 41, 38, 44, 47, 46, 45, 51], [49, 50, 48, 54, 52, 53, 55, 57, 58, 59, 56, 60]]
40: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 10, 8, 13, 15, 21, 16, 18, 17, 19, 30], [23, 22, 28, 25, 31, 26, 29, 40, 32, 37, 33], [36, 41, 42, 34, 47, 38, 44, 43, 45, 39, 46, 51], [49, 48, 50, 52, 53, 55, 54, 57, 56, 58, 59, 60]]
41: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 8, 10, 13, 15, 18, 16, 17, 21], [28, 23, 29, 22, 31, 19, 25, 56, 30, 40, 33, 32, 37], [46, 53, 26, 34, 36, 41, 38, 42, 39, 43, 45, 51], [49, 44, 48, 50, 47, 55, 52, 57, 54, 58, 59, 60]]
42: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 9, 10, 15, 16, 17, 19, 18, 21], [31, 22, 23, 25, 28, 29, 26, 30, 40, 32, 48, 41], [37, 34, 39, 36, 33, 45, 47, 42, 38, 43, 46, 51], [50, 44, 52, 49, 55, 54, 56, 53, 57, 58, 59, 60]]
43: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 10, 25, 15, 17, 8, 16, 21], [23, 19, 18, 22, 28, 26, 31, 30, 29, 40, 33, 32], [44, 39, 36, 37, 34, 38, 46, 41, 43, 45, 42, 47, 50], [57, 48, 51, 53, 54, 49, 52, 58, 55, 56, 59, 60]]
44: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 8, 13, 9, 10, 15, 19, 16, 26, 21], [23, 17, 22, 18, 30, 25, 29, 28, 31, 40, 34, 33], [32, 38, 39, 37, 47, 36, 41, 42, 43, 45, 44, 46, 50], [48, 54, 49, 56, 51, 52, 53, 55, 59, 57, 58, 60]]
45: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 9, 15, 10, 13, 31, 8, 17, 16, 19, 21, 6], [18, 22, 23, 30, 29, 25, 39, 28, 44, 32, 34, 47], [26, 33, 36, 37, 38, 40, 42, 46, 41, 43, 45, 51], [49, 50, 52, 48, 53, 55, 54, 59, 56, 57, 58, 60]]
46: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 10, 9, 8, 13, 31, 16, 15, 23, 21, 18, 17, 19], [22, 30, 25, 26, 29, 28, 40, 33, 38, 45], [37, 36, 32, 39, 46, 41, 42, 43, 34, 44, 47, 51], [57, 48, 52, 55, 49, 54, 50, 59, 53, 58, 56, 60]]
47: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 31, 8, 10, 13, 17, 18, 15, 21, 23], [26, 16, 19, 29, 28, 25, 22, 30, 40, 32, 33, 37], [34, 36, 39, 43, 38, 42, 46, 47, 45, 41, 44, 51], [56, 48, 49, 50, 53, 54, 52, 60, 57, 59, 55, 58]]
48: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 8, 18, 13, 10, 16, 15, 17, 21, 22, 26], [19, 23, 30, 31, 25, 29, 28, 40, 34, 32, 37], [33, 36, 38, 46, 43, 39, 42, 41, 45, 44, 60, 51], [49, 53, 52, 47, 50, 54, 55, 57, 48, 58, 56, 59]]
49: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 10, 8, 15, 17, 16, 19, 21, 23, 31], [26, 18, 22, 29, 28, 25, 30, 40, 32, 36, 41, 37], [33, 39, 34, 46, 45, 38, 43, 42, 44, 47, 51], [49, 50, 48, 56, 55, 54, 52, 53, 58, 57, 59, 60]]
50: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 6, 9, 8, 10, 21, 13, 16, 17, 15, 23], [22, 30, 19, 25, 18, 31, 26, 60, 28, 40, 29, 32, 33], [45, 34, 38, 36, 37, 39, 42, 41, 46, 43, 44, 51], [49, 50, 52, 53, 47, 55, 54, 57, 58, 48, 59, 56]]
51: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 8, 31, 10, 16, 29, 19, 21, 23], [18, 15, 22, 17, 28, 26, 25, 30, 40, 33, 39], [36, 32, 38, 34, 37, 41, 42, 43, 44, 47, 46, 45, 51], [48, 52, 49, 53, 54, 55, 50, 59, 56, 57, 58, 60]]
52: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 15, 16, 10, 8, 21, 17, 25, 23, 18], [19, 22, 29, 30, 28, 31, 26, 40, 34, 32, 37, 33], [36, 39, 38, 41, 43, 46, 45, 42, 47, 44, 51], [57, 54, 48, 49, 50, 53, 52, 59, 55, 58, 56, 60]]
53: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 13, 18, 8, 10, 16, 15, 17, 21, 19, 30], [23, 25, 22, 29, 28, 26, 31, 40, 32, 33, 45], [37, 38, 34, 36, 46, 39, 44, 43, 41, 47, 60, 51], [49, 54, 48, 42, 55, 50, 52, 53, 57, 58, 59, 56]]
54: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 10, 13, 15, 17, 31, 16, 21, 18], [22, 23, 19, 25, 29, 26, 28, 30, 44, 37, 36], [33, 32, 40, 46, 34, 39, 38, 42, 41, 45, 43, 47, 51], [48, 52, 55, 58, 56, 53, 59, 54, 50, 49, 57, 60]]
55: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 10, 9, 15, 6, 8, 13, 19, 23, 18, 21], [16, 26, 17, 22, 30, 25, 28, 29, 31, 40, 41, 48, 37], [39, 34, 32, 36, 33, 42, 38, 43, 45, 47, 46, 51], [44, 52, 49, 50, 55, 53, 54, 56, 58, 57, 59, 60]]
56: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 8, 15, 26, 9, 13, 17, 10, 16, 21, 18, 19], [23, 22, 25, 28, 30, 29, 31, 40, 36, 32, 33], [37, 39, 34, 46, 43, 38, 42, 44, 41, 45, 47, 51], [48, 52, 50, 49, 55, 54, 53, 58, 57, 56, 59, 60]]
57: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 8, 9, 26, 13, 10, 17, 15, 16, 21, 23, 19], [18, 22, 25, 29, 28, 31, 32, 40, 33, 37, 34], [36, 38, 30, 42, 47, 44, 46, 43, 41, 39, 45, 51], [49, 52, 48, 50, 53, 55, 54, 59, 56, 58, 57, 60]]
58: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 8, 9, 10, 13, 15, 16, 21, 18, 23, 19], [26, 17, 22, 25, 31, 29, 30, 28, 44, 38, 33, 41], [56, 32, 36, 37, 40, 39, 34, 43, 42, 45, 46, 51], [47, 50, 48, 55, 53, 54, 52, 58, 57, 49, 59, 60]]
59: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 9, 16, 31, 18, 25, 10, 21, 15], [17, 23, 19, 22, 28, 26, 29, 30, 44, 40, 34, 47], [41, 32, 38, 39, 33, 36, 37, 42, 43, 46, 45, 48], [50, 54, 55, 49, 51, 52, 53, 56, 59, 57, 58, 60]]
60: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 10, 9, 8, 13, 16, 15, 17, 19, 26, 21, 6], [31, 18, 23, 28, 25, 22, 29, 30, 40, 32, 36, 33], [38, 34, 37, 39, 41, 46, 42, 43, 45, 47, 44, 51], [49, 52, 55, 48, 50, 54, 53, 56, 57, 58, 59, 60]]
61: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 9, 13, 8, 15, 17, 16, 26, 10, 21, 6], [18, 30, 22, 19, 31, 28, 23, 25, 29, 40, 32, 36, 39], [33, 34, 38, 46, 47, 37, 43, 41, 45, 44, 42, 51], [49, 50, 48, 60, 53, 54, 52, 56, 55, 59, 57, 58]]
62: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 15, 10, 9, 13, 17, 16, 19, 21], [22, 25, 18, 23, 26, 30, 29, 28, 31, 40, 32, 33, 36], [37, 43, 34, 39, 45, 44, 38, 42, 41, 46, 47, 51], [48, 49, 50, 52, 55, 53, 54, 56, 59, 58, 57, 60]]
63: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 8, 10, 15, 16, 31, 19, 21, 17, 18], [22, 23, 25, 30, 28, 29, 26, 40, 41, 32, 39, 36], [37, 33, 34, 47, 45, 42, 38, 43, 44, 46, 51], [56, 50, 52, 53, 48, 55, 54, 59, 49, 58, 57, 60]]
64: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 13, 10, 28, 8, 16, 15, 17, 21, 19], [31, 26, 18, 22, 25, 23, 30, 40, 29, 37, 48, 41], [34, 32, 38, 33, 42, 47, 36, 39, 46, 45, 43, 50], [49, 53, 44, 51, 55, 54, 52, 57, 56, 58, 59, 60]]
65: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 10, 28, 8, 17, 15, 16, 21], [18, 19, 23, 22, 25, 26, 30, 29, 31, 40, 32, 34, 33], [43, 36, 37, 38, 39, 42, 46, 47, 41, 44, 45, 50], [48, 54, 51, 53, 49, 55, 52, 59, 58, 57, 60, 56]]
66: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [9, 8, 13, 16, 18, 15, 17, 26, 10, 21], [19, 22, 23, 29, 25, 30, 31, 28, 40, 34, 32, 6], [38, 47, 36, 39, 33, 37, 41, 43, 45, 44, 42, 46, 51], [57, 49, 48, 53, 52, 50, 54, 55, 56, 59, 58, 60]]
67: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 9, 13, 10, 15, 16, 23, 17, 21], [22, 25, 18, 19, 28, 26, 30, 31, 29, 40, 32, 33, 34], [45, 36, 38, 37, 39, 43, 46, 41, 44, 47, 42, 51], [57, 53, 48, 50, 49, 52, 54, 56, 59, 58, 55, 60]]
68: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 9, 13, 15, 8, 17, 16, 19, 23, 10, 21, 6], [26, 22, 18, 30, 25, 29, 28, 31, 40, 33, 32], [37, 34, 36, 38, 39, 41, 42, 46, 45, 43, 47, 44, 51], [49, 48, 50, 52, 54, 53, 55, 57, 58, 59, 56, 60]]
69: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 6, 9, 8, 10, 13, 16, 17, 22, 15, 21], [19, 25, 18, 23, 29, 30, 28, 31, 26, 40, 33, 34], [32, 43, 39, 44, 38, 42, 36, 37, 41, 45, 46, 47, 50], [56, 48, 49, 60, 51, 55, 52, 53, 54, 59, 57, 58]]
70: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 8, 13, 15, 10, 19, 17, 18, 9, 23, 31, 21], [22, 16, 30, 25, 28, 29, 26, 40, 34, 33, 32], [47, 36, 37, 39, 38, 42, 43, 41, 45, 44, 46, 51], [48, 55, 49, 57, 50, 54, 53, 59, 52, 60, 56, 58]]
71: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 10, 30, 9, 15, 18, 19, 21, 16, 31], [22, 17, 23, 25, 28, 26, 29, 40, 32, 50, 33, 36], [38, 34, 37, 42, 41, 39, 44, 47, 45, 43, 51], [49, 60, 48, 46, 55, 52, 54, 56, 57, 59, 53, 58]]
72: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 13, 8, 10, 9, 15, 16, 23, 18, 21, 19, 17], [22, 26, 25, 29, 30, 31, 28, 40, 32, 48, 45, 33], [42, 39, 38, 34, 37, 36, 43, 47, 46, 41, 50], [49, 44, 55, 51, 53, 52, 56, 54, 57, 59, 58, 60]]
73: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 10, 15, 13, 16, 8, 21, 19, 17], [23, 18, 25, 22, 29, 31, 28, 30, 26, 40, 34, 32, 38], [33, 37, 39, 45, 41, 47, 46, 43, 42, 44, 52, 51], [57, 50, 48, 49, 55, 53, 36, 58, 54, 56, 59, 60]]
