10: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 17, 21, 23, 16, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
11: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
12: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 29, 13, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
13: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 15, 21, 16, 25, 17, 23, 29, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
14: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
15: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
16: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 23, 17, 16, 21, 15, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
17: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 21, 15, 16, 17, 23, 29, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
18: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 16, 17, 29, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
19: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 25, 21, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
20: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 16, 17, 23, 29, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
21: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 23, 21, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
22: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 21, 17, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
23: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 23, 15, 16, 17, 21, 25, 24, 29, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
24: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 13, 29, 15, 24, 16, 23, 25, 17, 30, 10, 21, 6], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
25: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 15, 21, 23, 16, 25, 17, 13, 29, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
26: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
27: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 21, 15, 16, 17, 23, 29, 30, 24, 25], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
28: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 17, 16, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
29: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 15, 21, 13, 17, 16, 29, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
30: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 29, 13, 16, 17, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
31: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
32: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 13, 23, 16, 17, 24, 29, 21, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
33: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 16, 15, 23, 17, 21, 30, 29, 24, 25], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
34: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
35: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
36: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
37: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 15, 29, 13, 16, 17, 21, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
38: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
39: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 29, 13, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
40: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 21, 17, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
41: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 23, 21, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
42: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
43: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 23, 25, 21, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
44: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 17, 16, 29, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
45: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 17, 13, 16, 21, 23, 25, 24, 29, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
46: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 16, 17, 21, 23, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
47: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 23, 16, 17, 13, 29, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
48: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 21, 15, 16, 23, 17, 29, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
49: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
50: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
51: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 21, 15, 16, 17, 29, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
52: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 17, 16, 23, 25, 29, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
53: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
54: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 16, 17, 23, 29, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
55: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 17, 16, 23, 21, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
56: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 23, 17, 15, 16, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
57: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 15, 21, 23, 17, 13, 16, 24, 25, 29, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
58: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 17, 16, 23, 21, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
59: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 23, 17, 16, 21, 15, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
60: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 21, 15, 16, 17, 29, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
61: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
62: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 15, 21, 23, 16, 17, 13, 29, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
63: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 15, 17, 21, 23, 16, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
64: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 17, 16, 21, 25, 23, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
65: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 23, 17, 16, 15, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
66: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 23, 21, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
67: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 23, 16, 13, 17, 29, 24, 25, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
68: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 17, 16, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
69: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 6, 10, 13, 29, 23, 16, 15, 17, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
70: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 21, 23, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
71: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 16, 17, 29, 25, 24, 23, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
72: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 23, 16, 17, 13, 25, 24, 29, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
73: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 15, 21, 13, 16, 17, 23, 25, 24, 29, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
74: [[40, 35, 27, 1, 4, 2, 7, 3], [5, 12, 18, 28, 8, 14, 11, 9, 22, 10, 6, 13, 29, 15, 16, 17, 23, 21, 25, 24, 30], [20, 19, 26, 31, 37, 32, 51], [33, 34, 38, 36, 39, 44, 47, 41, 42, 46, 45, 43], [48, 54, 49, 53, 50, 52, 55, 56, 58, 59, 60, 57]]
