0: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 18, 20, 16, 23, 19, 22, 25, 29, 28, 14], [27, 26, 21]]
19: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
20: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
21: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
22: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
23: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
24: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
25: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
26: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
27: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
28: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
29: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
30: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
31: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
32: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
33: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
34: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
35: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
36: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
37: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
38: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5, 13], [10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
39: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
40: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
41: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
42: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
43: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
44: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
45: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5], [13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
46: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5], [13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
47: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5], [13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
48: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5], [13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
49: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5], [13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
50: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29], [28, 27, 26, 21]]
51: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29], [28, 27, 26, 21]]
52: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29], [28, 27, 26, 21]]
53: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29], [28, 27, 26, 21]]
54: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28, 27], [26, 21]]
55: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28, 27], [26, 21]]
56: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28, 27], [26, 21]]
57: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28, 27], [26, 21]]
58: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11, 5, 13], [10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28, 27], [26, 21]]
59: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12], [11, 5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28, 27], [26, 21]]
