0: [[26, 43, 12, 13, 22], [21, 37, 19, 16, 7], [77, 1, 24], [41, 75, 15, 76, 14], [20, 4, 6, 30, 73, 48], [52, 18, 8, 57, 35, 5, 23], [31, 46, 51, 60, 63, 47, 55, 27], [28, 39, 29, 44, 32, 53, 10], [33, 34, 50, 36, 40], [38, 42, 45, 58, 11, 54, 56, 59, 84, 61], [62, 74, 65, 72], [67, 66, 69, 70, 68, 71, 79, 3], [9, 81, 25, 78, 82, 2, 49, 83, 64, 80], [17, 87, 85, 86, 88]]
11: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 5, 14, 6, 9, 12, 8, 11, 15, 16, 26, 13], [20, 51, 21, 50, 24, 17, 19, 18, 54, 27, 25, 23, 28, 31, 37, 33, 34, 29, 30, 38], [40, 55, 32, 39, 44, 41, 35, 47, 42, 60, 57, 45, 46, 49, 53, 52, 48, 56, 59], [62, 58, 61, 79, 67, 68, 66, 63, 71, 75, 64, 70, 69, 76, 65, 73, 74, 72, 77, 78, 81, 82, 80, 86, 83, 84, 87, 85, 88]]
12: [[22, 43, 36, 7, 1, 3, 2, 4, 6, 9, 5, 10, 11, 14, 8, 13, 15, 12, 23, 19], [16, 17, 20, 27, 21, 24, 28, 25, 29, 18, 31, 26, 30, 47, 34, 33, 62, 32, 53, 55, 37], [42, 35, 40, 38, 41, 39, 44, 60, 45, 46, 57, 56, 48, 50, 49, 51, 52, 54], [58, 59, 63, 61, 65, 64, 70, 66, 71, 67, 78, 68, 69, 73, 74, 72, 75, 76, 77, 83, 79, 80, 84, 87, 81, 82, 85, 86, 88]]
13: [[22, 43, 36, 7, 2, 3, 4, 5, 1, 12, 9, 10, 14, 6, 8, 13, 15, 16, 11], [23, 17, 19, 18, 27, 28, 20, 21, 31, 24, 26, 29, 25, 60, 30, 56, 33, 44, 48, 50], [35, 47, 34, 45, 51, 38, 52, 32, 37, 40, 55, 53, 61, 39, 59, 41, 42, 54, 46], [62, 58, 63, 49, 57, 65, 73, 66, 64, 68, 70, 71, 79, 67, 72, 77, 69, 74, 75, 76, 78, 84, 82, 80, 83, 81, 87, 86, 85, 88]]
14: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 20, 15, 5, 6, 11, 9, 13, 8, 12, 14, 24], [26, 16, 17, 23, 25, 27, 19, 28, 29, 21, 60, 18, 30, 53, 42, 35, 41, 33, 31], [32, 34, 39, 40, 38, 37, 45, 44, 46, 47, 50, 51, 48, 49, 52, 56, 54, 55, 59, 57], [58, 61, 62, 63, 65, 68, 64, 67, 66, 70, 73, 71, 78, 72, 76, 69, 75, 77, 79, 74, 84, 81, 83, 82, 80, 87, 86, 85, 88]]
15: [[26, 43, 36, 7, 5, 4, 18, 6], [2, 15, 73, 1, 8, 51, 14], [9, 77, 13, 23, 17, 12], [16, 20, 50, 22, 30], [31, 27, 48], [25, 28, 29, 33, 59], [35, 19, 47, 55, 57], [38, 39, 49, 40, 32, 44, 10], [45, 42, 52, 34, 54], [56, 46, 37, 58, 61, 60, 41, 62, 64, 53], [63, 68, 65, 72], [67, 74, 69, 78, 70, 71, 75, 3], [11, 76, 24, 79, 66, 80, 81, 85, 84, 82], [21, 83, 87, 86, 88]]
16: [[22, 43, 36, 7, 1, 6, 2, 12, 4, 3, 14, 9, 5, 11, 8, 13, 15, 16, 18], [23, 10, 24, 48, 19, 17, 20, 21, 25, 60, 27, 30, 26, 28, 61, 34, 29, 31, 32], [33, 55, 35, 63, 38, 44, 39, 40, 37, 41, 42, 51, 57, 49, 45, 46, 47, 53, 50, 56], [52, 54, 59, 58, 62, 65, 72, 64, 67, 66, 69, 77, 68, 71, 70, 74, 76, 79, 75, 78, 73, 80, 81, 86, 82, 87, 83, 84, 85, 88]]
17: [[22, 43, 36, 5, 3, 1, 2, 7, 9, 4, 8, 12, 6, 10, 11, 26, 15, 13, 24], [18, 19, 16, 21, 20, 23, 27, 25, 17, 30, 28, 31, 29, 61, 33, 34, 14, 32, 59, 46], [39, 47, 37, 41, 44, 52, 35, 42, 38, 40, 45, 48, 50, 51, 53, 49, 55, 54, 60, 56], [58, 62, 63, 57, 65, 72, 64, 66, 71, 74, 78, 67, 68, 69, 70, 73, 75, 76, 77, 79, 82, 81, 87, 80, 83, 85, 84, 86, 88]]
18: [[22, 43, 36, 7, 1, 5, 2, 3, 12, 6, 8, 4, 10, 13, 9, 11, 31, 14], [19, 27, 24, 48, 15, 16, 18, 21, 20, 26, 17, 28, 23, 29, 61, 25, 63, 33, 32, 40], [35, 38, 39, 30, 37, 45, 44, 34, 41, 47, 42, 50, 46, 57, 49, 51, 52, 53, 60, 54, 56], [58, 55, 59, 62, 65, 68, 66, 64, 67, 71, 72, 70, 69, 74, 73, 77, 79, 76, 75, 78, 85, 80, 83, 81, 82, 84, 87, 86, 88]]
19: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 12, 10, 3, 9, 8, 15, 13, 17, 11, 16, 24], [63, 19, 18, 21, 20, 26, 29, 23, 25, 28, 27, 30, 59, 33, 48, 14, 31, 52, 50, 47], [44, 32, 35, 37, 34, 42, 38, 56, 40, 41, 53, 54, 39, 45, 49, 46, 51, 61, 55], [60, 62, 57, 58, 65, 68, 72, 64, 71, 67, 78, 69, 70, 66, 76, 73, 75, 74, 77, 79, 86, 81, 82, 80, 84, 83, 87, 85, 88]]
20: [[22, 43, 36, 7, 1, 3, 2, 5, 12, 4, 6, 13, 8, 10, 11, 26, 14, 9, 16, 23], [25, 39, 19, 18, 24, 15, 21, 30, 28, 17, 20, 31, 46, 29, 49, 37, 32, 34, 27], [38, 54, 35, 33, 41, 44, 57, 42, 40, 45, 47, 50, 59, 51, 52, 58, 53, 55, 56, 63], [48, 62, 60, 61, 65, 72, 64, 76, 66, 67, 69, 73, 70, 68, 78, 71, 75, 74, 79, 77, 81, 83, 80, 86, 85, 84, 82, 87, 88]]
21: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 9, 6, 8, 25, 14, 11, 23, 12, 13], [16, 19, 15, 26, 17, 20, 29, 30, 18, 21, 24, 27, 28, 35, 31, 50, 32, 58, 39, 33, 10], [40, 41, 34, 37, 46, 38, 63, 42, 44, 60, 49, 47, 52, 51, 53, 61, 45, 48, 54, 55], [56, 59, 57, 62, 64, 76, 66, 68, 67, 71, 69, 65, 70, 77, 72, 73, 75, 74, 78, 79, 83, 81, 80, 84, 85, 82, 86, 87, 88]]
22: [[22, 43, 36, 7, 1, 5, 2, 8, 12, 4, 6, 3, 9, 10, 14, 11, 15, 13, 29], [18, 21, 17, 30, 26, 16, 23, 20, 24, 25, 28, 27, 19, 53, 31, 32, 34, 60, 42], [37, 54, 46, 40, 33, 44, 35, 38, 45, 41, 49, 47, 56, 52, 39, 48, 61, 50, 51, 57], [55, 58, 63, 62, 59, 65, 72, 64, 68, 67, 77, 66, 74, 70, 76, 71, 78, 75, 69, 73, 79, 87, 80, 82, 84, 85, 83, 86, 81, 88]]
23: [[22, 43, 36, 5, 1, 7, 2, 3, 4, 6, 14, 8, 11, 28, 9, 27, 17, 12, 13], [15, 16, 19, 18, 21, 24, 25, 26, 23, 20, 59, 29, 31, 30, 50, 34, 33, 35, 38], [39, 46, 32, 45, 41, 37, 42, 40, 56, 48, 49, 44, 47, 52, 55, 54, 57, 53, 51, 10], [58, 60, 63, 61, 62, 65, 64, 68, 69, 67, 66, 76, 71, 75, 73, 70, 77, 74, 72, 78, 79, 86, 80, 82, 81, 84, 85, 83, 87, 88]]
24: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 12, 6, 9, 25, 14, 8, 26, 11, 10, 27, 13], [15, 17, 18, 16, 19, 20, 21, 23, 29, 24, 30, 28, 31, 33, 62, 41, 34, 32, 51], [40, 35, 39, 42, 46, 44, 47, 38, 37, 45, 52, 49, 57, 54, 48, 63, 53, 55, 56], [50, 58, 61, 59, 60, 65, 72, 64, 67, 70, 68, 66, 69, 76, 71, 73, 77, 78, 79, 74, 82, 75, 80, 81, 85, 87, 83, 84, 86, 88]]
25: [[22, 43, 36, 11, 1, 3, 2, 5, 8, 6, 12, 4, 7, 9, 10, 28, 14, 13, 29, 18], [21, 19, 20, 15, 16, 26, 24, 25, 17, 30, 55, 23, 27, 31, 33, 32, 45, 34, 37], [38, 41, 42, 44, 47, 50, 40, 46, 39, 51, 61, 48, 56, 35, 54, 52, 63, 49, 53, 57], [58, 62, 59, 60, 65, 72, 64, 70, 73, 69, 66, 78, 68, 71, 67, 74, 77, 75, 76, 79, 85, 80, 81, 83, 86, 84, 87, 82, 88]]
26: [[22, 43, 36, 7, 1, 3, 2, 11, 4, 8, 6, 10, 9, 5, 13, 14, 12, 18, 27, 19], [25, 17, 16, 24, 20, 21, 29, 26, 28, 23, 30, 57, 63, 31, 56, 34, 53, 39, 33, 15], [42, 40, 32, 45, 35, 37, 44, 55, 46, 52, 49, 38, 41, 51, 47, 50, 48, 54, 61], [58, 60, 59, 62, 65, 64, 70, 67, 71, 66, 76, 69, 68, 74, 72, 73, 77, 78, 79, 75, 84, 80, 82, 85, 81, 87, 86, 83, 88]]
27: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 8, 5, 24, 11, 15, 9, 10, 12, 13], [14, 19, 18, 17, 16, 21, 20, 25, 29, 28, 23, 26, 27, 30, 54, 31, 33, 35, 34, 39, 41], [59, 32, 42, 37, 40, 46, 47, 45, 44, 38, 52, 53, 56, 51, 61, 49, 50, 60, 48, 55], [58, 63, 57, 62, 65, 64, 70, 68, 66, 86, 67, 75, 69, 77, 71, 73, 72, 76, 79, 74, 84, 80, 78, 83, 85, 82, 81, 87, 88]]
28: [[22, 43, 36, 7, 1, 6, 2, 12, 4, 3, 8, 10, 14, 9, 11, 5, 17, 15, 16], [31, 25, 13, 48, 21, 24, 18, 28, 26, 27, 19, 20, 23, 59, 29, 41, 30, 35, 32, 33], [39, 37, 34, 40, 45, 46, 38, 47, 42, 44, 50, 63, 49, 55, 51, 53, 56, 54, 61], [52, 58, 57, 60, 62, 66, 64, 68, 69, 67, 72, 79, 65, 75, 70, 71, 74, 77, 76, 78, 73, 80, 82, 85, 81, 87, 83, 84, 86, 88]]
29: [[22, 43, 36, 7, 1, 6, 2, 12, 4, 5, 14, 8, 10, 25, 11, 13, 15, 16, 3, 23], [18, 9, 52, 20, 17, 19, 31, 24, 27, 21, 28, 26, 35, 29, 32, 30, 38, 34, 33], [55, 37, 39, 40, 45, 46, 54, 47, 42, 44, 50, 41, 48, 53, 51, 61, 59, 49, 56], [60, 62, 57, 58, 63, 64, 72, 69, 65, 66, 73, 70, 67, 71, 68, 74, 78, 76, 75, 79, 77, 82, 80, 85, 81, 87, 83, 84, 86, 88]]
30: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 11, 9, 14, 5, 8, 15, 17, 12, 13], [27, 19, 16, 48, 23, 20, 29, 25, 28, 18, 24, 59, 26, 39, 31, 33, 62, 32, 21, 10], [30, 34, 45, 42, 37, 40, 35, 38, 41, 56, 44, 46, 49, 52, 47, 54, 50, 53, 51, 55], [61, 57, 60, 58, 63, 64, 76, 65, 69, 67, 70, 66, 78, 71, 68, 73, 74, 77, 72, 79, 75, 86, 81, 80, 84, 85, 82, 83, 87, 88]]
31: [[22, 43, 36, 7, 1, 3, 2, 4, 9, 10, 6, 5, 13, 11, 12, 15, 31, 24, 18, 23], [14, 39, 19, 26, 8, 17, 20, 21, 16, 25, 61, 29, 56, 50, 27, 41, 28, 52, 30], [35, 40, 34, 45, 51, 38, 42, 32, 37, 44, 63, 46, 60, 49, 57, 48, 53, 47, 62], [54, 58, 55, 59, 33, 65, 68, 66, 64, 69, 70, 75, 71, 67, 72, 77, 73, 74, 79, 76, 78, 84, 82, 80, 83, 81, 87, 86, 85, 88]]
32: [[22, 43, 36, 7, 1, 5, 3, 9, 2, 12, 11, 4, 13, 6, 10, 8, 14, 15, 30], [18, 17, 16, 20, 54, 19, 21, 27, 28, 25, 23, 61, 24, 48, 33, 26, 35, 29, 31, 38], [39, 46, 32, 34, 40, 37, 41, 44, 42, 45, 60, 47, 50, 51, 49, 59, 53, 52, 55, 56], [58, 63, 62, 57, 65, 68, 64, 71, 66, 67, 69, 73, 74, 76, 79, 78, 72, 75, 70, 77, 86, 80, 83, 81, 82, 87, 85, 84, 88]]
33: [[22, 43, 36, 7, 1, 5, 2, 8, 13, 12, 4, 6, 3, 10, 27, 20, 29, 9, 25], [26, 14, 17, 15, 21, 16, 11, 24, 31, 18, 19, 63, 23, 28, 38, 49, 30, 34, 32, 33], [39, 37, 35, 40, 46, 55, 42, 45, 47, 44, 41, 54, 48, 59, 57, 50, 51, 52, 60, 56], [53, 62, 58, 61, 65, 72, 64, 66, 71, 67, 78, 69, 68, 76, 70, 73, 75, 74, 77, 79, 83, 81, 82, 80, 86, 84, 85, 87, 88]]
34: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 10, 8, 5, 9, 12, 15, 13, 11, 14, 28, 25], [18, 16, 49, 26, 23, 19, 21, 20, 17, 24, 30, 27, 29, 33, 40, 53, 59, 41, 39], [34, 31, 47, 32, 37, 35, 42, 38, 52, 46, 50, 44, 51, 55, 56, 45, 57, 48, 54, 60], [63, 58, 61, 62, 65, 64, 74, 68, 66, 75, 76, 79, 72, 69, 67, 73, 70, 71, 78, 85, 77, 83, 80, 82, 87, 81, 84, 86, 88]]
35: [[22, 43, 36, 7, 1, 5, 2, 4, 3, 14, 13, 8, 11, 6, 27, 10, 9, 12, 29], [16, 23, 17, 25, 15, 18, 20, 24, 30, 26, 21, 61, 28, 48, 54, 60, 31, 57, 37], [58, 35, 44, 32, 34, 19, 46, 45, 33, 38, 41, 39, 42, 47, 52, 40, 51, 49, 53, 56], [50, 62, 59, 55, 63, 65, 67, 64, 77, 66, 70, 74, 79, 73, 68, 71, 75, 72, 69, 76, 78, 86, 81, 80, 82, 87, 83, 85, 84, 88]]
36: [[22, 43, 36, 7, 1, 3, 2, 9, 4, 5, 12, 11, 10, 6, 13, 28, 14, 25, 30, 18, 17], [15, 23, 21, 24, 16, 19, 20, 26, 29, 27, 31, 51, 34, 48, 38, 50, 59, 58, 35, 32], [8, 33, 39, 45, 41, 46, 42, 37, 53, 44, 40, 49, 54, 57, 47, 52, 55, 56], [60, 61, 62, 63, 65, 72, 64, 69, 67, 70, 71, 76, 66, 74, 75, 68, 77, 73, 78, 79, 81, 80, 83, 82, 84, 86, 85, 87, 88]]
37: [[22, 43, 36, 7, 1, 3, 2, 9, 8, 4, 13, 11, 12, 6, 5, 10, 15, 14, 16], [31, 20, 21, 18, 17, 24, 19, 28, 27, 25, 30, 26, 29, 62, 40, 23, 33, 32, 48], [35, 47, 61, 49, 34, 44, 39, 42, 38, 60, 46, 37, 45, 41, 50, 52, 54, 53, 56, 51], [57, 59, 55, 63, 58, 64, 72, 74, 69, 67, 65, 66, 70, 68, 78, 71, 79, 73, 75, 76, 77, 82, 81, 80, 83, 87, 84, 85, 86, 88]]
38: [[22, 43, 36, 7, 1, 6, 2, 12, 4, 5, 3, 9, 10, 11, 8, 13, 14, 15, 18], [19, 20, 21, 53, 16, 17, 23, 30, 24, 27, 25, 28, 26, 35, 31, 33, 29, 34, 37, 32], [63, 45, 47, 42, 39, 46, 50, 56, 44, 40, 55, 41, 48, 54, 38, 51, 59, 49, 52], [60, 62, 57, 58, 61, 65, 64, 69, 68, 67, 70, 71, 66, 72, 74, 73, 77, 76, 75, 78, 79, 84, 81, 82, 80, 87, 83, 85, 86, 88]]
39: [[22, 43, 36, 7, 1, 3, 2, 5, 8, 9, 14, 6, 11, 15, 23, 17, 16, 10, 12, 13], [18, 20, 48, 19, 25, 28, 21, 24, 27, 31, 32, 26, 62, 4, 29, 30, 33, 52, 35, 37], [53, 41, 39, 42, 38, 34, 46, 57, 44, 40, 47, 45, 49, 51, 55, 50, 54, 56, 59], [58, 63, 60, 61, 65, 64, 68, 69, 67, 77, 74, 70, 66, 72, 71, 79, 73, 75, 78, 76, 82, 80, 85, 83, 87, 81, 84, 86, 88]]
40: [[22, 43, 36, 7, 1, 6, 2, 3, 4, 5, 8, 25, 11, 15, 17, 14, 12, 13], [23, 16, 9, 28, 20, 18, 19, 29, 24, 27, 30, 21, 26, 32, 31, 33, 34, 50, 42], [38, 35, 37, 41, 40, 45, 46, 62, 39, 47, 44, 54, 48, 52, 51, 53, 57, 55, 49, 61, 10], [60, 58, 56, 59, 63, 64, 72, 77, 65, 67, 66, 70, 68, 71, 78, 69, 74, 73, 76, 75, 79, 80, 82, 81, 83, 86, 84, 85, 87, 88]]
41: [[22, 43, 36, 7, 1, 5, 2, 9, 12, 10, 3, 13, 8, 11, 14, 25, 15, 4, 24], [17, 6, 16, 30, 18, 19, 31, 20, 28, 21, 23, 62, 52, 59, 63, 33, 35, 40, 39, 26], [27, 32, 29, 34, 46, 41, 42, 37, 44, 38, 49, 55, 48, 60, 47, 54, 45, 56, 51], [53, 50, 58, 57, 61, 65, 72, 64, 71, 68, 74, 78, 67, 66, 69, 70, 73, 76, 77, 75, 79, 81, 84, 82, 80, 86, 83, 87, 85, 88]]
42: [[22, 43, 36, 7, 1, 5, 2, 10, 4, 6, 3, 12, 8, 25, 11, 13, 15, 28, 14, 29], [17, 9, 18, 20, 21, 19, 31, 24, 27, 23, 26, 62, 30, 16, 53, 35, 44, 32, 48], [34, 37, 39, 38, 45, 46, 51, 47, 40, 42, 50, 33, 56, 54, 59, 41, 57, 49, 52], [55, 58, 60, 63, 61, 64, 76, 68, 65, 66, 73, 70, 67, 71, 69, 74, 72, 78, 75, 79, 77, 82, 80, 85, 81, 87, 84, 86, 83, 88]]
43: [[22, 43, 36, 7, 1, 2, 3, 4, 5, 8, 6, 9, 15, 17, 14, 11, 12, 13], [18, 23, 19, 20, 16, 29, 24, 28, 21, 26, 25, 27, 30, 59, 31, 56, 33, 32, 34], [37, 35, 39, 44, 38, 40, 41, 42, 47, 45, 48, 50, 58, 53, 52, 51, 55, 46, 49, 54, 57, 10], [60, 63, 61, 62, 65, 72, 76, 64, 66, 69, 71, 74, 68, 70, 79, 67, 75, 73, 77, 78, 84, 82, 80, 81, 85, 86, 87, 83, 88]]
44: [[22, 43, 36, 9, 1, 7, 2, 3, 10, 5, 13, 11, 8, 4, 6, 30, 12, 25, 19, 23, 24], [14, 18, 15, 28, 16, 27, 17, 20, 21, 26, 57, 59, 31, 34, 33, 29, 38, 40], [39, 44, 46, 41, 35, 42, 32, 54, 45, 51, 49, 47, 48, 37, 50, 55, 52, 53, 61, 56], [62, 60, 58, 63, 65, 72, 64, 69, 67, 68, 79, 73, 66, 70, 74, 75, 78, 71, 76, 77, 81, 80, 83, 82, 84, 87, 85, 88, 86]]
45: [[22, 43, 36, 7, 1, 5, 2, 3, 12, 4, 6, 9, 8, 26, 14, 13, 15, 10, 25], [11, 16, 21, 19, 17, 20, 23, 28, 18, 27, 24, 29, 50, 58, 30, 34, 31, 62, 39], [40, 54, 33, 41, 45, 42, 35, 46, 48, 37, 49, 38, 44, 52, 47, 55, 57, 32, 51, 61], [53, 56, 59, 60, 63, 65, 64, 68, 69, 67, 66, 71, 72, 73, 70, 77, 74, 75, 78, 76, 79, 81, 82, 80, 84, 83, 85, 86, 87, 88]]
46: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 12, 10, 5, 9, 8, 13, 14, 15, 11, 24, 16], [63, 19, 18, 17, 25, 21, 29, 20, 23, 31, 26, 28, 61, 57, 49, 27, 30, 38, 50, 32], [33, 34, 39, 35, 41, 44, 37, 42, 40, 53, 45, 47, 46, 52, 54, 55, 48, 56, 60], [58, 62, 51, 59, 65, 72, 64, 66, 68, 76, 74, 77, 69, 71, 67, 73, 75, 79, 70, 78, 83, 81, 80, 85, 87, 88, 84, 86, 82]]
47: [[22, 43, 36, 7, 1, 5, 2, 10, 12, 6, 3, 4, 14, 8, 9, 28, 29, 11, 27], [31, 13, 16, 15, 17, 18, 19, 20, 21, 24, 26, 23, 30, 25, 59, 32, 33, 34, 37, 51], [38, 39, 42, 35, 45, 41, 47, 44, 46, 50, 54, 53, 40, 49, 52, 48, 60, 55, 56], [57, 58, 61, 62, 63, 65, 72, 64, 68, 71, 75, 67, 66, 69, 73, 74, 70, 79, 77, 76, 78, 85, 81, 80, 86, 83, 82, 87, 84, 88]]
48: [[22, 43, 36, 3, 1, 6, 2, 12, 4, 5, 9, 7, 11, 8, 15, 10, 24, 25, 29, 18, 13], [16, 57, 14, 17, 20, 26, 21, 27, 19, 23, 30, 28, 62, 35, 31, 60, 46, 33, 32], [39, 56, 38, 42, 34, 40, 47, 37, 45, 48, 41, 49, 44, 50, 54, 51, 52, 61, 53], [55, 58, 59, 63, 65, 72, 64, 66, 71, 69, 74, 67, 75, 76, 73, 78, 68, 70, 77, 79, 85, 81, 80, 84, 83, 87, 86, 82, 88]]
49: [[22, 43, 36, 7, 2, 5, 1, 6, 4, 14, 9, 11, 10, 12, 8, 15, 13, 16, 21, 17], [19, 3, 18, 25, 27, 20, 23, 26, 29, 28, 30, 24, 31, 35, 46, 34, 32, 40, 51], [37, 45, 39, 41, 44, 38, 47, 33, 53, 42, 49, 60, 50, 52, 57, 48, 54, 55, 56], [59, 58, 61, 62, 63, 65, 72, 66, 64, 70, 67, 68, 71, 69, 73, 77, 76, 75, 74, 79, 82, 78, 80, 81, 85, 86, 83, 84, 87, 88]]
50: [[22, 43, 36, 7, 1, 5, 2, 6, 12, 3, 8, 11, 4, 26, 9, 15, 14, 13, 10], [18, 20, 19, 21, 23, 24, 17, 16, 28, 25, 30, 57, 29, 44, 62, 27, 32, 48, 41], [38, 35, 31, 49, 40, 34, 37, 46, 33, 39, 55, 53, 42, 45, 51, 47, 50, 52, 63, 56, 54], [58, 59, 61, 60, 65, 64, 68, 70, 71, 83, 66, 67, 69, 79, 73, 77, 72, 74, 78, 75, 80, 81, 86, 76, 82, 84, 85, 87, 88]]
