18: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 13, 29, 10, 17, 6, 15, 21, 16], [19, 20, 31, 30, 22, 25, 28, 26, 23, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
19: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [19, 20, 23, 31, 26, 28, 30, 25, 22, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
20: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 10, 15, 16, 17], [19, 20, 31, 22, 26, 23, 25, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
21: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 10, 29, 13, 21, 6, 15, 17, 16], [19, 20, 23, 28, 22, 25, 26, 30, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
22: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 31, 23, 22, 30, 26, 25, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
23: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 31, 25, 28, 26, 30, 22, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
24: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 15, 13, 21, 17], [19, 20, 22, 23, 30, 31, 25, 28, 26, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
25: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 22, 30, 26, 25, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
26: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 15, 10, 16, 17], [19, 20, 23, 30, 31, 22, 25, 28, 26, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
27: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 22, 30, 23, 26, 25, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
28: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 31, 22, 26, 23, 25, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
29: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [23, 20, 19, 25, 30, 31, 26, 28, 22, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
30: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 22, 26, 30, 28, 31, 23, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
31: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 30, 22, 31, 26, 28, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
32: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 15, 10, 17, 16], [19, 20, 22, 23, 26, 25, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
33: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 15, 10, 16, 17], [19, 20, 23, 22, 25, 30, 26, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
34: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 17, 16], [19, 20, 22, 23, 26, 25, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
35: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 22, 31, 28, 30, 25, 26, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
36: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 29, 13, 16, 15, 17, 10, 21, 6], [19, 20, 23, 22, 25, 28, 26, 30, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
37: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 13, 29, 10, 21, 6, 15, 16, 17], [19, 20, 22, 23, 25, 30, 28, 26, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
38: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [19, 20, 31, 23, 25, 30, 28, 26, 22, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
39: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 17, 13, 15, 16, 21], [19, 20, 23, 22, 26, 25, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
40: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 13, 15, 21, 17], [19, 20, 22, 23, 25, 26, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
41: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 22, 30, 31, 25, 26, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
42: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 22, 26, 25, 31, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
43: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 26, 22, 25, 28, 31, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
44: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 30, 31, 26, 25, 28, 22, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
45: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 17, 15, 13, 21, 16], [19, 20, 22, 23, 26, 25, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
46: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 22, 28, 26, 25, 30, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
47: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 10, 15, 16, 17], [23, 20, 19, 30, 26, 22, 25, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
48: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 29, 13, 15, 17, 16, 10, 21, 6], [19, 20, 22, 30, 26, 25, 28, 23, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
49: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 10, 15, 16, 17], [19, 20, 31, 22, 26, 23, 25, 30, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
50: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 22, 23, 26, 31, 25, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
51: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 29, 13, 15, 17, 16, 10, 21, 6], [19, 20, 23, 22, 26, 31, 28, 25, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
52: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 13, 15, 17, 21], [19, 20, 30, 22, 23, 25, 26, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
53: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 10, 15, 16, 17], [23, 20, 22, 31, 19, 26, 30, 25, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
54: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 22, 26, 31, 25, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
55: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 17, 16], [19, 20, 23, 22, 28, 25, 26, 30, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
56: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [23, 20, 22, 19, 30, 26, 25, 31, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
57: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 28, 22, 25, 30, 26, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
58: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 15, 13, 21, 17], [19, 20, 22, 23, 26, 30, 31, 28, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
59: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 22, 31, 28, 25, 26, 30, 23, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
60: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 31, 23, 25, 28, 26, 22, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
61: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [19, 20, 23, 31, 25, 22, 26, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
62: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 15, 21, 13, 10, 17, 16], [19, 20, 30, 23, 25, 22, 26, 31, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
63: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [19, 20, 22, 23, 25, 31, 28, 30, 26, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
64: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 15, 13, 21, 17], [19, 20, 30, 22, 23, 26, 25, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
65: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 22, 30, 31, 28, 26, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
66: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [23, 20, 19, 22, 30, 26, 25, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
67: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 22, 20, 28, 23, 26, 30, 25, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
68: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 22, 28, 23, 25, 30, 26, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
69: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 30, 22, 25, 26, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
70: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 22, 23, 26, 28, 30, 25, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
71: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 30, 26, 25, 31, 22, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
72: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [23, 22, 19, 30, 26, 25, 20, 31, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
73: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 15, 10, 16, 17], [19, 20, 30, 22, 26, 23, 28, 31, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
74: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 10, 15, 16, 17], [19, 20, 23, 30, 26, 28, 25, 22, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
