48: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
49: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
50: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
51: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
52: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
53: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
54: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
55: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
56: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
57: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
58: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
59: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
60: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
61: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
62: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
63: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
64: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
65: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
66: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
67: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
68: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
69: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
70: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
71: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
72: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
73: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
