28: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
29: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
30: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
31: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
32: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
33: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
34: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
35: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
36: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
37: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
38: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
39: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
40: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
41: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
42: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
43: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
44: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
45: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
46: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
47: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
48: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
49: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
50: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
51: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
