63: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 17, 13, 29, 16, 23, 21, 25], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
64: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 13, 29, 25, 15, 16, 21, 17, 23], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
65: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 17, 29, 13, 16, 21, 23, 25], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
66: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 10, 6, 15, 25, 13, 21, 17, 16, 29, 23], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
67: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 10, 6, 15, 25, 13, 21, 17, 16, 29, 23], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
68: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 25, 29, 17, 16, 21, 13, 23], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
69: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 21, 13, 17, 16, 25, 23, 29], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
70: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 25, 13, 21, 16, 17, 29, 23], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
71: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 10, 6, 15, 29, 13, 17, 16, 21, 25, 23], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
72: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 25, 13, 23, 16, 17, 21, 29], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
73: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 15, 21, 13, 17, 23, 25, 16, 29], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
74: [[35, 27, 2, 33, 1, 7, 3, 14, 4], [5, 40, 24, 28, 12, 8, 11, 9, 30, 22, 18, 6, 10, 13, 15, 16, 29, 21, 17, 23, 25], [20, 19, 26, 31, 37, 42, 32, 36, 34, 39, 44, 43, 38, 45, 46], [41, 47, 58, 52, 51, 49, 48, 56, 54, 50, 55, 53, 57, 59, 60]]
