10: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
11: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 16, 30, 24, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
12: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
13: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
14: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
15: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
16: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 24, 16, 18, 30, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
17: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
18: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 24, 18, 16, 30, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
19: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 18, 24, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
20: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 30, 10, 15, 16, 18, 24, 21, 13], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
21: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 18, 24, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
22: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 13, 15, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
23: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 24, 10, 15, 16, 18, 30, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
24: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
25: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 30, 15, 16, 18, 13, 21, 24], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
26: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 16, 13, 15, 10, 24, 18, 30, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
27: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
28: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
29: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 13, 6, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
30: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 24, 18, 16, 30, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
31: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 15, 13, 6, 24, 30, 16, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
32: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 21, 10, 16, 18, 24, 13, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
33: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 6, 10, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
34: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 10, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
35: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 13, 6, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
36: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 6, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
37: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 21, 10, 16, 18, 30, 24, 13], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
38: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 16, 24, 18, 10, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
39: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
40: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
41: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 13, 10, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
42: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
43: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 24, 18, 16, 30, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
44: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 10, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
45: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
46: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 10, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
47: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 10, 30, 15, 16, 18, 24, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
48: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
49: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 15, 10, 13, 6, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
50: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 13, 6, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
51: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 15, 6, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
52: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 18, 24, 15, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
53: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
54: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
55: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 6, 15, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
56: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
57: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 6, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
58: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 30, 10, 15, 24, 18, 16, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
59: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 18, 24, 30, 16, 21, 10], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
60: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 18, 24, 15, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
61: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
62: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
63: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 10, 18, 24, 30, 6, 21, 16], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
64: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 24, 13, 16, 18, 10, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
65: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 15, 6, 13, 24, 30, 16, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
66: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 13, 15, 10, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
67: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 10, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
68: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 24, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
69: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 16, 30, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
70: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 18, 24, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
71: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
72: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 16, 18, 24, 30, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
73: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 18, 24, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
74: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
