0: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
20: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
21: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
22: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
23: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
24: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
25: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
26: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
27: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
28: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
29: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
30: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
31: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
32: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
33: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
34: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
35: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
36: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
37: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
38: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
39: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
40: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
41: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
42: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
43: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
44: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
45: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
46: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
47: [[10, 14, 2, 3], [6, 4, 1, 9], [5, 13, 8, 15], [7, 11, 12, 16], [18, 19, 17, 20], [21, 23, 22, 24]]
