10: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
11: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 31, 27], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
12: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
13: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 25, 21, 29, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
14: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
15: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 31, 21, 25, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
16: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
17: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
18: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 31, 21, 25, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
19: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
20: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
21: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 25, 21, 29, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
22: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
23: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
24: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
25: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
26: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
27: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
28: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
29: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
30: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
31: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 29, 27, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
32: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
33: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
34: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 31, 27], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
35: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
36: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 29, 27, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
37: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 31, 27], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
38: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
39: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
40: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 25, 21, 31, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
41: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 27, 10, 25, 16, 21, 29, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
42: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 29, 25, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
43: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
44: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 25, 21, 29, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
45: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
46: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
47: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 29, 25, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
48: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
49: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
50: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 29, 25, 31, 16, 21, 27], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
51: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
52: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 25, 21, 29, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
53: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
54: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 31, 27], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
55: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 27, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
56: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 25, 21, 31, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
57: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 16, 27, 29, 25, 31, 10, 21, 6], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
58: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 16, 27, 25, 29, 31, 10, 21, 6], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
59: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 16, 27, 29, 25, 31, 10, 21, 6], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
60: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 31, 21, 27, 29], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
61: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 25, 29, 21, 31, 27], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
62: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
63: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
64: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
65: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
66: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
67: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
68: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
69: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
70: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
71: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
72: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
73: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
74: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
