16: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
17: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
18: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
19: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
20: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
21: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
22: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
23: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
24: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
25: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
26: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
27: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
28: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
29: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
30: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
31: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
32: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
33: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
34: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
35: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
36: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
37: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
38: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
39: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
40: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
41: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
42: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
43: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
44: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
45: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
46: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
47: [[5, 16, 19, 1, 3, 10, 4, 2], [6, 13, 12, 14, 7, 11, 15, 8], [9, 21, 18, 17, 22, 23, 20, 24]]
