10: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 22, 9, 17, 23, 24, 12, 29, 13, 16, 25, 31, 10, 21, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
11: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 13, 10, 9, 16, 29, 12, 24, 25, 21, 17, 22, 23, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
12: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 12, 16, 10, 23, 6, 13, 17, 29, 21, 24, 25, 31, 22], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
13: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 9, 10, 6, 17, 12, 24, 23, 16, 21, 22, 29, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
14: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 12, 10, 6, 13, 17, 22, 21, 25, 23, 16, 29, 31, 24], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
15: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 13, 9, 10, 21, 12, 16, 17, 25, 24, 22, 29, 31, 23], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
16: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 12, 16, 10, 23, 17, 22, 24, 25, 29, 31, 9, 21, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
17: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 13, 12, 24, 17, 16, 21, 22, 29, 25, 23, 10, 31, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
18: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 12, 6, 13, 24, 17, 31, 22, 9, 16, 23, 29, 21, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
19: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 12, 24, 22, 6, 13, 10, 17, 16, 21, 29, 31, 23, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
20: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 13, 17, 16, 22, 10, 23, 21, 24, 29, 31, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
21: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 13, 12, 10, 29, 21, 23, 16, 22, 17, 24, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
22: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 12, 10, 16, 13, 21, 17, 23, 31, 25, 22, 24, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
23: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 6, 17, 13, 29, 10, 21, 31, 12, 16, 24, 23, 25, 22], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
24: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 22, 24, 6, 29, 17, 9, 10, 21, 23, 13, 16, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
25: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 13, 16, 12, 23, 22, 25, 21, 17, 24, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
26: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 17, 13, 22, 16, 29, 24, 23, 25, 31, 10, 21, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
27: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 21, 10, 6, 12, 22, 16, 17, 25, 13, 23, 24, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
28: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 13, 6, 24, 17, 29, 31, 23, 22, 16, 10, 9, 21, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
29: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 16, 6, 25, 23, 13, 22, 17, 21, 29, 10, 24, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
30: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 16, 13, 22, 23, 29, 17, 24, 25, 21, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
31: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 10, 17, 9, 29, 22, 13, 21, 16, 24, 25, 31, 23], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
32: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 24, 9, 10, 6, 13, 29, 21, 22, 12, 16, 17, 23, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
33: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 6, 12, 10, 16, 13, 21, 23, 17, 22, 29, 31, 25, 24], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
34: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 13, 9, 10, 17, 21, 12, 22, 16, 23, 29, 25, 24, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
35: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 6, 9, 10, 17, 13, 22, 21, 24, 16, 23, 25, 31, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
36: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 13, 22, 17, 23, 24, 21, 16, 25, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
37: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 9, 13, 12, 24, 29, 6, 16, 21, 22, 23, 25, 31, 17], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
38: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 6, 12, 10, 17, 13, 16, 23, 24, 21, 22, 31, 25, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
39: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 22, 13, 16, 10, 12, 23, 21, 17, 24, 29, 31, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
40: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 12, 10, 16, 13, 17, 21, 24, 25, 23, 22, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
41: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 25, 10, 12, 24, 9, 16, 23, 29, 13, 17, 21, 22, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
42: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 17, 12, 16, 23, 22, 13, 29, 24, 25, 31, 10, 21, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
43: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 10, 9, 16, 13, 17, 23, 22, 31, 24, 29, 21, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
44: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 10, 6, 16, 13, 21, 23, 25, 17, 22, 24, 31, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
45: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 9, 6, 10, 25, 29, 12, 22, 23, 17, 16, 21, 24, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
46: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 9, 10, 17, 23, 21, 13, 16, 22, 31, 25, 24, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
47: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 16, 13, 17, 23, 24, 22, 25, 29, 31, 10, 21, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
48: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 10, 6, 17, 13, 21, 23, 22, 16, 24, 25, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
49: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 13, 6, 10, 16, 12, 17, 23, 24, 22, 21, 25, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
50: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 25, 17, 10, 21, 22, 23, 29, 12, 24, 13, 16, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
51: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 13, 24, 16, 17, 22, 29, 23, 21, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
52: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 13, 12, 9, 21, 10, 22, 17, 24, 23, 25, 16, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
53: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 24, 10, 16, 13, 9, 25, 12, 22, 21, 31, 17, 23, 29, 6], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
54: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 12, 10, 16, 13, 17, 23, 24, 21, 22, 25, 31, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
55: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 10, 24, 12, 16, 13, 25, 23, 9, 21, 22, 29, 17, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
56: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 9, 10, 17, 13, 16, 22, 21, 31, 24, 29, 23, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
57: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 16, 12, 29, 23, 21, 17, 13, 24, 25, 31, 22], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
58: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 13, 10, 12, 21, 17, 22, 6, 25, 23, 16, 29, 31, 24], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
59: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 13, 10, 16, 12, 23, 17, 9, 21, 22, 24, 31, 25, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
60: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 23, 13, 29, 16, 17, 12, 22, 24, 21, 31, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
61: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 25, 10, 12, 16, 9, 13, 23, 29, 17, 21, 22, 24, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
62: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 10, 17, 13, 23, 21, 24, 16, 29, 22, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
63: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 13, 16, 25, 10, 23, 17, 24, 22, 21, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
64: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 10, 29, 13, 16, 17, 23, 22, 21, 24, 31, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
65: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 9, 22, 13, 17, 16, 23, 21, 10, 25, 24, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
66: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 25, 29, 16, 13, 23, 22, 21, 17, 24, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
67: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 13, 6, 12, 16, 9, 17, 23, 24, 22, 21, 29, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
68: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 21, 10, 12, 17, 9, 22, 16, 29, 13, 23, 24, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
69: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 6, 13, 10, 17, 29, 16, 12, 21, 22, 23, 31, 25, 24], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
70: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 13, 10, 9, 21, 16, 23, 17, 24, 31, 29, 22, 25], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
71: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 10, 9, 17, 25, 21, 16, 23, 24, 12, 22, 13, 29, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
72: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 24, 10, 6, 12, 9, 25, 13, 23, 21, 31, 17, 22, 16, 29], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
73: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 24, 29, 10, 13, 21, 17, 16, 23, 22, 25, 31], [26, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
74: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 17, 26, 10, 6, 13, 9, 23, 24, 22, 25, 16, 21, 29], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
