0: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
31: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
32: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
33: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
34: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
35: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
36: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
37: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
38: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
39: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
40: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
41: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
42: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
43: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
44: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
45: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
46: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
47: [[12, 5, 15, 4], [1, 3, 9, 6], [7, 14, 2, 10], [8, 13, 20, 19], [16, 17, 11, 18], [22, 21, 23, 24]]
