10: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 10, 22, 23, 17, 30, 31, 24, 21, 15, 16, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
11: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 6, 16, 10, 15, 12, 30, 26, 31, 24, 17, 21, 22, 23], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
12: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 6, 15, 10, 12, 16, 17, 30, 21, 22, 23, 26, 24, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
13: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 10, 22, 6, 15, 16, 17, 12, 21, 30, 23, 26, 24, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
14: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 21, 16, 12, 15, 30, 17, 23, 31, 24, 22, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
15: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 15, 12, 21, 23, 16, 22, 17, 31, 24, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
16: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 10, 12, 6, 15, 17, 16, 30, 31, 24, 22, 21, 23, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
17: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 12, 15, 23, 21, 17, 22, 16, 31, 24, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
18: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 15, 12, 17, 6, 23, 16, 21, 30, 22, 24, 31, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
19: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 22, 12, 15, 9, 17, 10, 30, 23, 16, 26, 31, 24, 21], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
20: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 15, 16, 23, 21, 17, 24, 22, 31, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
21: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 12, 6, 10, 17, 9, 15, 16, 21, 22, 26, 31, 23, 24, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
22: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 12, 17, 15, 9, 21, 23, 24, 30, 16, 31, 22, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
23: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 22, 9, 6, 12, 30, 15, 23, 26, 17, 24, 16, 10, 21, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
24: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 12, 6, 15, 23, 31, 16, 26, 17, 30, 22, 10, 21, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
25: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 9, 12, 17, 16, 23, 22, 15, 24, 21, 31, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
26: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 31, 12, 16, 21, 17, 22, 24, 23, 26, 30, 15], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
27: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 15, 31, 23, 12, 24, 16, 17, 22, 26, 30, 10, 21, 6], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
28: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 15, 23, 6, 16, 12, 21, 17, 30, 24, 26, 22, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
29: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 15, 21, 10, 16, 24, 12, 23, 17, 30, 26, 22, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
30: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 6, 10, 17, 12, 22, 15, 16, 21, 23, 26, 31, 24, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
31: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 15, 10, 12, 16, 23, 21, 17, 30, 24, 26, 22, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
32: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 6, 26, 22, 10, 12, 16, 24, 17, 31, 15, 21, 23, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
33: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 23, 31, 12, 21, 16, 15, 22, 17, 24, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
34: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 12, 23, 15, 21, 17, 16, 26, 24, 30, 22, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
35: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 12, 10, 6, 16, 15, 17, 9, 21, 26, 23, 31, 22, 30, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
36: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 15, 21, 17, 10, 12, 24, 23, 16, 30, 26, 22, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
37: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 31, 15, 10, 17, 21, 16, 24, 22, 26, 23, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
38: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 9, 30, 22, 12, 15, 23, 16, 21, 17, 24, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
39: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 15, 12, 16, 21, 17, 31, 22, 23, 24, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
40: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 10, 12, 15, 31, 16, 17, 6, 21, 23, 22, 26, 24, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
41: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 6, 23, 17, 12, 16, 15, 21, 22, 26, 24, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
42: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 30, 15, 17, 16, 26, 23, 10, 21, 22, 24, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
43: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 15, 12, 23, 22, 16, 6, 10, 17, 26, 30, 24, 21, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
44: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 6, 21, 16, 12, 17, 15, 22, 23, 24, 30, 31, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
45: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 15, 17, 16, 23, 22, 24, 21, 26, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
46: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 15, 16, 31, 30, 23, 26, 21, 17, 22, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
47: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 22, 12, 9, 10, 21, 15, 16, 17, 26, 23, 31, 24, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
48: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 15, 9, 12, 16, 23, 17, 22, 26, 30, 24, 31, 10, 21, 6], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
49: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 31, 12, 15, 17, 30, 16, 23, 24, 22, 26, 21], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
50: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 10, 6, 17, 15, 16, 12, 21, 22, 30, 23, 26, 31, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
51: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 23, 15, 17, 16, 26, 21, 31, 24, 22, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
52: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 10, 15, 17, 16, 31, 21, 22, 23, 24, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
53: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 23, 9, 15, 16, 17, 21, 24, 26, 22, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
54: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 23, 16, 10, 15, 17, 24, 21, 30, 31, 22, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
55: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 31, 17, 24, 23, 16, 12, 21, 30, 15, 26, 22], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
56: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 31, 12, 16, 15, 23, 17, 21, 30, 24, 26, 22], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
57: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 26, 22, 24, 21, 16, 12, 23, 15, 17, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
58: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 15, 12, 9, 16, 10, 17, 22, 21, 26, 31, 23, 30, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
59: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 30, 12, 17, 21, 15, 16, 23, 24, 22, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
60: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 22, 9, 6, 12, 31, 15, 16, 26, 17, 30, 23, 10, 21, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
61: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 15, 16, 31, 23, 22, 26, 21, 17, 24, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
62: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 12, 30, 15, 26, 16, 23, 17, 9, 22, 24, 31, 10, 21, 6], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
63: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 16, 12, 9, 17, 15, 23, 24, 22, 30, 26, 31, 10, 21, 6], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
64: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 31, 15, 9, 16, 26, 21, 30, 17, 22, 23, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
65: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 12, 22, 15, 21, 17, 16, 23, 24, 26, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
66: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 15, 17, 16, 30, 23, 24, 22, 21, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
67: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 15, 9, 31, 12, 24, 10, 17, 22, 26, 16, 21, 23, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
68: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 22, 23, 15, 16, 24, 12, 21, 30, 17, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
69: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 31, 16, 12, 17, 21, 15, 23, 24, 30, 26, 22], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
70: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 15, 16, 21, 17, 24, 10, 31, 22, 23, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
71: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 6, 10, 23, 15, 16, 12, 22, 17, 30, 21, 24, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
72: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 31, 23, 30, 24, 12, 15, 16, 17, 21, 26, 22, 6], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
73: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 10, 16, 17, 15, 6, 12, 21, 24, 22, 23, 31, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
74: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 12, 6, 31, 15, 16, 9, 26, 23, 30, 17, 24, 22, 21], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
