0: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
32: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
33: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
34: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
35: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
36: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
37: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
38: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
39: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
40: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
41: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
42: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
43: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
44: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
45: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
46: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
47: [[22, 23, 21, 24], [16, 17, 18, 3], [10, 8, 13, 20], [12, 1, 2, 9], [5, 4, 19, 15], [6, 7, 14, 11]]
