0: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 15, 30, 13, 29, 17, 18, 9, 16, 10, 21, 6], [20, 12, 22, 24, 23, 19, 25, 26, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
20: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 24, 25, 13, 9, 23, 6, 15, 16, 10, 21, 12], [18, 20, 17, 19, 26, 22, 31, 28, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
21: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 25, 15, 6, 9, 13, 16, 24, 10, 21, 18], [17, 20, 19, 22, 23, 26, 28, 29, 31, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
22: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 12, 29, 6, 9, 10, 13, 15, 19, 25, 21, 17], [16, 20, 22, 18, 26, 28, 23, 24, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
23: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 12, 29, 6, 9, 10, 13, 15, 19, 25, 21, 17], [16, 20, 22, 18, 26, 28, 23, 24, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
24: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 15, 24, 13, 9, 25, 19, 6, 16, 10, 21, 12], [22, 23, 17, 18, 31, 26, 20, 28, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
25: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 9, 16, 10, 13, 15, 26, 12, 21, 18], [17, 25, 23, 20, 31, 22, 19, 30, 28, 24, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
26: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 13, 12, 9, 15, 10, 16, 30, 21, 31], [17, 18, 20, 23, 24, 19, 22, 25, 28, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
27: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 9, 30, 15, 12, 10, 18, 16, 21, 23], [22, 17, 19, 20, 26, 28, 24, 25, 31, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
28: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 9, 30, 15, 12, 10, 18, 16, 21, 23], [22, 17, 19, 20, 26, 28, 24, 25, 31, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
29: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [30, 29, 13, 24, 9, 12, 6, 10, 26, 21, 15], [19, 17, 16, 20, 23, 18, 22, 25, 31, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
30: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 9, 10, 12, 30, 29, 22, 13, 16, 6, 21, 15], [18, 17, 20, 24, 23, 19, 25, 26, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
31: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 15, 6, 13, 25, 9, 12, 17, 16, 10, 21, 19], [18, 30, 28, 20, 22, 23, 24, 26, 29, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
32: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [22, 13, 9, 10, 21, 31, 6, 16, 12, 15, 23, 18, 17], [20, 24, 19, 28, 26, 25, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
33: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 24, 9, 13, 6, 10, 12, 15, 30, 21, 16], [19, 17, 18, 20, 23, 25, 28, 26, 31, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
34: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 29, 13, 26, 10, 30, 9, 12, 16, 21, 15], [19, 22, 17, 20, 24, 18, 23, 28, 31, 25, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
35: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [10, 13, 12, 15, 9, 28, 6, 16, 18, 21, 19, 23, 29], [17, 20, 22, 26, 30, 24, 25, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
36: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 25, 9, 10, 12, 13, 31, 15, 20, 21, 29, 19, 16], [23, 22, 30, 17, 18, 24, 28, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
37: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 29, 13, 6, 10, 26, 15, 9, 12, 21, 16], [20, 17, 23, 18, 24, 19, 25, 30, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
38: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 9, 13, 10, 12, 15, 16, 19, 21, 18], [17, 22, 23, 20, 28, 26, 24, 25, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
39: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 31, 9, 10, 13, 12, 21, 24, 15, 16, 19], [17, 25, 18, 28, 22, 23, 30, 20, 26, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
40: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 12, 9, 13, 15, 31, 24, 17, 20, 10, 21, 6], [18, 16, 22, 23, 19, 30, 25, 26, 29, 28, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
41: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 9, 10, 13, 16, 12, 15, 20, 24, 17, 21], [22, 19, 29, 18, 23, 25, 30, 31, 26, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
42: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 13, 9, 10, 6, 28, 12, 16, 15, 21, 17], [18, 31, 20, 23, 19, 24, 26, 25, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
43: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 31, 13, 9, 10, 12, 15, 20, 16, 21, 17], [19, 23, 18, 24, 25, 22, 28, 26, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
44: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 13, 9, 10, 12, 15, 16, 20, 21, 17], [18, 19, 22, 24, 23, 26, 30, 31, 28, 25, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
45: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [30, 25, 13, 9, 6, 26, 12, 10, 15, 21, 16], [18, 17, 31, 20, 23, 19, 28, 24, 22, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
46: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 9, 10, 12, 29, 13, 15, 18, 20, 21, 17], [19, 22, 16, 24, 23, 26, 30, 25, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
47: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [10, 13, 6, 12, 9, 18, 15, 16, 17, 21, 22], [19, 23, 20, 24, 29, 30, 25, 28, 26, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
48: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [28, 9, 10, 24, 13, 16, 21, 12, 15, 17, 6, 23, 31], [18, 19, 22, 30, 29, 20, 25, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
49: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 9, 12, 13, 24, 10, 26, 17, 21, 22, 15, 16], [18, 23, 19, 20, 28, 30, 25, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
50: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 25, 9, 13, 12, 10, 15, 20, 31, 21, 16], [18, 17, 24, 22, 23, 19, 28, 26, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
51: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 13, 6, 10, 9, 28, 31, 16, 12, 21, 15], [18, 19, 20, 17, 23, 29, 26, 24, 25, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
52: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 13, 9, 10, 15, 30, 12, 25, 16, 21, 22], [31, 19, 17, 18, 20, 23, 28, 24, 26, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
53: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 15, 10, 9, 18, 12, 24, 22, 21, 23], [19, 16, 17, 20, 26, 25, 29, 28, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
54: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 9, 13, 17, 15, 6, 31, 26, 19, 21, 16, 10, 18], [22, 24, 20, 25, 23, 28, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
55: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 9, 13, 26, 10, 12, 15, 18, 16, 21, 17, 19, 23], [22, 20, 28, 30, 25, 24, 29, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
56: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 10, 12, 17, 31, 15, 16, 9, 21, 19], [22, 20, 23, 18, 24, 25, 30, 26, 29, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
57: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 29, 15, 9, 6, 26, 13, 24, 10, 21, 18], [16, 17, 23, 20, 19, 25, 28, 22, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
58: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 13, 22, 30, 9, 15, 17, 24, 21, 10, 31, 12], [23, 20, 16, 18, 19, 26, 25, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
59: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 9, 10, 12, 30, 15, 24, 13, 21, 19, 23, 17], [22, 28, 16, 18, 20, 26, 25, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
60: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 31, 9, 30, 21, 10, 12, 13, 15, 16, 17], [19, 22, 18, 20, 23, 25, 26, 24, 29, 28, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
61: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 13, 9, 12, 26, 15, 10, 19, 21, 17, 23, 20], [16, 22, 18, 24, 28, 30, 25, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
62: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 28, 12, 10, 9, 13, 15, 21, 23, 20, 18], [16, 22, 19, 25, 17, 26, 24, 30, 29, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
63: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 31, 29, 9, 28, 6, 12, 10, 13, 16, 21, 15], [18, 17, 19, 20, 23, 24, 22, 25, 26, 30, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
64: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 10, 9, 13, 12, 28, 15, 18, 20, 21, 16], [23, 17, 19, 22, 31, 24, 26, 25, 30, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
65: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 17, 9, 13, 15, 10, 19, 16, 20, 21, 6], [22, 18, 23, 30, 25, 31, 24, 26, 28, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
66: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 13, 9, 10, 12, 31, 6, 16, 15, 21, 23], [18, 24, 20, 17, 19, 26, 28, 25, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
67: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 25, 13, 9, 29, 22, 12, 16, 10, 21, 15, 18, 31], [26, 17, 19, 20, 24, 23, 28, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
68: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 24, 9, 10, 12, 15, 13, 16, 23, 21, 19], [17, 18, 30, 20, 22, 25, 29, 26, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
69: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 10, 17, 9, 12, 15, 21, 25, 20, 24, 18, 19], [29, 22, 23, 16, 30, 26, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
70: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 9, 10, 12, 15, 16, 18, 25, 21, 22], [19, 17, 24, 20, 23, 26, 28, 31, 29, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
71: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 6, 13, 9, 10, 12, 31, 20, 29, 21, 15], [19, 17, 16, 18, 23, 30, 28, 26, 24, 25, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
72: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 10, 12, 9, 13, 24, 15, 19, 26, 21, 23], [18, 17, 28, 16, 20, 31, 22, 29, 25, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
73: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [22, 9, 6, 13, 29, 23, 15, 18, 10, 21, 12], [16, 17, 28, 19, 20, 30, 31, 25, 24, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
