11: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 17, 12, 23, 10, 21, 24, 16, 18, 25, 31, 29], [20, 19, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
12: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 23, 18, 31, 16, 21, 29, 17, 15, 24, 25], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
13: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 23, 17, 16, 21, 29, 25, 18, 24, 31], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
14: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 15, 12, 18, 17, 16, 21, 29, 23, 24, 25, 31], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
15: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 10, 6, 12, 16, 15, 23, 17, 21, 29, 24, 25, 18, 31], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
16: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 23, 12, 10, 15, 16, 18, 21, 29, 24, 25, 17, 31], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
17: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 31, 12, 15, 17, 16, 18, 29, 23, 24, 25, 21], [20, 19, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
18: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 12, 9, 16, 24, 15, 17, 6, 29, 10, 23, 25, 18, 21, 31], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
19: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 15, 31, 16, 18, 12, 17, 23, 29, 24, 21, 25], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
20: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 15, 9, 12, 31, 18, 17, 24, 29, 16, 23, 25, 21], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
21: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 15, 6, 12, 16, 9, 23, 17, 21, 18, 29, 24, 31, 25], [20, 19, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
22: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 10, 6, 12, 15, 18, 16, 17, 26, 21, 29, 24, 25, 23], [20, 19, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
23: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 12, 10, 9, 15, 23, 21, 18, 25, 16, 17, 24, 26, 29], [20, 19, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
24: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 6, 26, 15, 12, 18, 9, 21, 16, 29, 17, 24, 25, 23], [20, 19, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
25: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 21, 16, 23, 26, 29, 17, 18, 25, 24], [20, 19, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
26: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 16, 29, 18, 21, 23, 25, 17, 24, 26], [20, 19, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
27: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 25, 10, 15, 17, 9, 16, 18, 21, 24, 29, 12, 26, 23], [20, 19, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
28: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 24, 26, 18, 23, 12, 21, 17, 16, 29, 10, 25], [20, 19, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
29: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 17, 21, 18, 16, 29, 23, 30, 24, 31], [20, 19, 26, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
30: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 30, 12, 9, 10, 15, 17, 16, 31, 18, 29, 23, 24, 21, 6], [20, 19, 25, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
31: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 18, 23, 17, 16, 21, 24, 26, 30, 29], [20, 19, 25, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
32: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 6, 9, 12, 15, 21, 23, 16, 26, 29, 24, 18, 25, 31], [20, 19, 30, 17, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
33: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 12, 10, 16, 31, 17, 24, 29, 26, 18, 23, 21], [20, 19, 30, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
34: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 12, 9, 16, 17, 15, 31, 10, 21, 24, 18, 26, 23, 29], [20, 19, 30, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
35: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 12, 23, 10, 17, 16, 18, 31, 21, 29, 25, 26], [20, 19, 24, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
36: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 12, 9, 15, 17, 16, 25, 18, 31, 29, 21, 26, 23, 6], [20, 19, 30, 24, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
37: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 12, 10, 18, 17, 23, 16, 25, 21, 26, 29, 31], [20, 19, 30, 24, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
38: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 10, 18, 12, 23, 15, 17, 16, 24, 29, 19, 21, 25, 6], [20, 26, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
39: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 15, 12, 17, 21, 18, 16, 29, 23, 25, 24, 19], [20, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
40: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 16, 15, 17, 19, 21, 29, 23, 25, 24, 18], [20, 31, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
41: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 15, 9, 6, 12, 10, 18, 19, 17, 24, 21, 16, 23, 25, 29], [20, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
42: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 23, 19, 17, 16, 29, 21, 18, 24, 25], [20, 26, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
43: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 25, 12, 16, 10, 15, 17, 18, 21, 19, 23, 29, 24], [20, 30, 31, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
44: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 16, 19, 18, 21, 17, 24, 23, 25, 29], [20, 26, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
45: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 6, 18, 12, 15, 21, 9, 23, 16, 29, 24, 17, 19, 25], [20, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
46: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 18, 15, 12, 19, 17, 25, 16, 24, 21, 23, 29], [20, 26, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
47: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 15, 19, 23, 21, 12, 24, 17, 25, 16, 18, 29], [20, 26, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
48: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 12, 9, 10, 18, 23, 15, 16, 29, 19, 21, 17, 24, 25], [20, 26, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
49: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 15, 12, 10, 17, 19, 21, 29, 16, 18, 25, 23, 24], [20, 30, 26, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
50: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 9, 6, 16, 23, 12, 15, 17, 19, 18, 21, 25, 29, 24], [20, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
51: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 12, 10, 18, 19, 17, 21, 25, 16, 23, 29, 24], [20, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
52: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 16, 23, 10, 12, 19, 18, 17, 21, 29, 25, 24], [20, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
53: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 24, 15, 19, 17, 21, 12, 25, 23, 16, 18, 29], [20, 26, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
54: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 16, 23, 21, 19, 29, 17, 30, 24, 18], [20, 26, 31, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
55: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 15, 23, 17, 19, 29, 16, 18, 30, 24, 10, 21, 6], [20, 25, 26, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
56: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 9, 6, 12, 19, 15, 23, 16, 21, 29, 24, 18, 25, 31], [20, 17, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
57: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 24, 12, 10, 16, 17, 15, 26, 21, 29, 25, 18, 31], [20, 19, 30, 23, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
58: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 16, 17, 18, 21, 31, 29, 19, 24, 23], [20, 26, 25, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
59: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 6, 15, 12, 9, 19, 23, 17, 29, 16, 21, 18, 31, 24], [20, 25, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
60: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 15, 10, 12, 16, 9, 17, 23, 18, 25, 29, 19, 21, 30], [20, 26, 24, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
61: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 25, 9, 6, 12, 15, 23, 17, 21, 10, 29, 18, 19, 16, 30], [20, 26, 24, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
62: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 12, 10, 15, 18, 23, 16, 21, 17, 29, 25, 19, 30], [20, 24, 26, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
63: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 18, 16, 19, 17, 21, 29, 25, 23, 30], [20, 31, 26, 24, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
64: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 26, 12, 10, 15, 16, 17, 21, 29, 23, 18, 19, 24], [20, 25, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
65: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 12, 17, 15, 31, 21, 16, 29, 18, 25, 23, 19], [20, 24, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
66: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 25, 10, 16, 12, 15, 17, 18, 21, 19, 23, 29, 31], [20, 24, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
67: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 15, 19, 17, 16, 25, 18, 31, 23, 29, 10, 21, 6], [20, 24, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
68: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 31, 12, 18, 17, 25, 15, 16, 29, 23, 19, 21], [20, 26, 24, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
69: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 16, 15, 17, 19, 29, 21, 23, 18, 25, 31], [20, 24, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
70: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 18, 12, 15, 31, 21, 16, 17, 19, 25, 23, 29], [20, 24, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
71: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 18, 12, 15, 31, 21, 16, 17, 19, 25, 23, 29], [20, 24, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
72: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 10, 6, 15, 16, 17, 19, 18, 31, 29, 30, 23, 21], [20, 25, 24, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
73: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 12, 15, 18, 16, 31, 23, 17, 21, 9, 29, 10, 19, 30], [20, 24, 26, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
74: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 15, 12, 9, 18, 16, 17, 21, 19, 29, 26, 23, 25], [20, 24, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
