23: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 6, 9, 12, 8, 10, 11, 15, 19, 17, 23, 21, 18, 16, 29], [20, 31, 26, 24, 27, 25, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 44, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
24: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 12, 10, 9, 8, 15, 18, 17, 19, 29, 23, 11, 16, 21, 22], [20, 27, 24, 25, 26, 30, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
25: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 6, 9, 12, 8, 10, 11, 15, 19, 17, 23, 21, 18, 16, 29], [20, 31, 26, 24, 27, 25, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 44, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
26: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 21, 26, 15, 12, 8, 10, 9, 11, 27, 31, 17, 16, 23, 18], [20, 19, 22, 29, 24, 25, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
27: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 12, 6, 8, 10, 9, 27, 25, 15, 11, 18, 17, 24, 21, 22, 16], [20, 19, 29, 23, 31, 26, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
28: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 15, 8, 11, 9, 10, 16, 30, 12, 18, 17, 21, 22, 19, 23], [20, 24, 25, 27, 26, 31, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
29: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 6, 9, 11, 10, 8, 12, 23, 18, 19, 15, 21, 16, 17, 30], [20, 25, 29, 26, 27, 24, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 44, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
30: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 11, 9, 10, 27, 16, 15, 18, 12, 17, 19, 21, 24, 23, 6], [20, 22, 25, 26, 29, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
31: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 11, 8, 10, 9, 12, 15, 18, 23, 21, 16, 19, 22, 24, 26], [20, 17, 29, 30, 25, 27, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 42, 45, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
32: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 9, 11, 18, 8, 12, 15, 31, 19, 22, 16, 17, 21, 23], [20, 24, 27, 26, 25, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 45, 42, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
33: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 30, 8, 6, 9, 11, 12, 31, 15, 17, 19, 21, 18, 23, 16], [20, 22, 24, 26, 25, 27, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
34: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 27, 11, 12, 30, 10, 9, 15, 16, 21, 18, 17, 25, 23], [20, 22, 29, 26, 19, 24, 31, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 37, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
35: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 26, 8, 11, 9, 12, 31, 24, 21, 18, 19, 15, 23, 16], [22, 27, 17, 20, 25, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
36: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 8, 9, 11, 15, 12, 27, 17, 16, 31, 19, 18, 21, 24], [20, 22, 23, 25, 26, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 45, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
37: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 26, 15, 25, 8, 29, 16, 12, 11, 17, 18, 22, 10, 21, 6], [20, 19, 24, 23, 31, 27, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 45, 42, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
38: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 12, 10, 6, 9, 8, 11, 16, 15, 23, 18, 21, 22, 19, 25, 17], [20, 26, 24, 27, 29, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
39: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 10, 6, 11, 9, 25, 18, 15, 22, 12, 16, 17, 19, 23, 21], [20, 29, 24, 26, 27, 30, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
40: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 18, 11, 6, 9, 31, 8, 12, 23, 15, 19, 24, 21, 17, 16], [20, 22, 29, 25, 26, 27, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 44, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
41: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 9, 15, 11, 12, 31, 18, 16, 8, 30, 19, 23, 21, 22], [20, 26, 17, 24, 27, 25, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 45, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
42: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 8, 11, 9, 12, 19, 26, 17, 23, 15, 16, 18, 10, 21, 6], [20, 27, 29, 30, 24, 25, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 45, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
43: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 8, 11, 6, 10, 12, 9, 17, 26, 21, 19, 15, 16, 18, 23], [20, 25, 24, 27, 29, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
44: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 8, 6, 11, 9, 22, 15, 23, 12, 21, 19, 17, 16, 18, 24], [20, 27, 29, 26, 31, 25, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 44, 47, 42, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
45: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 11, 10, 9, 29, 8, 12, 15, 23, 16, 22, 21, 27, 18, 19], [20, 17, 25, 24, 30, 26, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
46: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 11, 9, 26, 10, 19, 12, 31, 17, 23, 15, 18, 16, 21], [20, 22, 24, 29, 25, 27, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
47: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 26, 11, 9, 8, 10, 12, 15, 19, 16, 18, 17, 23, 24, 21], [20, 22, 25, 27, 29, 31, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 37, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
48: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 11, 9, 12, 15, 8, 16, 19, 17, 23, 21, 27, 18, 22], [20, 26, 24, 30, 25, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
49: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 11, 9, 10, 12, 15, 19, 23, 16, 27, 18, 22, 21, 17], [20, 25, 26, 31, 24, 30, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
50: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 26, 9, 8, 12, 10, 31, 11, 15, 19, 21, 16, 18, 25, 24], [20, 22, 29, 17, 23, 27, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 44, 42, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
51: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 26, 8, 9, 10, 11, 17, 24, 15, 12, 21, 16, 22, 18, 19], [20, 30, 23, 27, 25, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
52: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 10, 9, 11, 26, 25, 15, 12, 18, 30, 16, 19, 21, 17], [20, 22, 23, 27, 24, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
53: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 10, 12, 15, 11, 25, 9, 18, 19, 22, 21, 17, 24, 16], [20, 23, 29, 26, 27, 30, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 42, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
54: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 30, 31, 15, 8, 9, 10, 12, 17, 11, 18, 16, 19, 21, 22], [23, 20, 24, 27, 25, 26, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
55: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 11, 6, 9, 8, 12, 16, 15, 17, 19, 27, 23, 18, 24, 21], [20, 22, 31, 29, 25, 26, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 37, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
56: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 8, 12, 29, 9, 11, 17, 24, 19, 21, 15, 26, 16, 20], [22, 23, 31, 18, 25, 27, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
57: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 11, 9, 12, 23, 15, 29, 27, 26, 16, 17, 24, 21, 10], [18, 19, 20, 22, 25, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
58: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 9, 31, 8, 26, 11, 12, 15, 27, 17, 16, 18, 21, 19], [20, 24, 22, 23, 25, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 42, 44, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
59: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 12, 26, 23, 8, 6, 18, 11, 19, 15, 17, 25, 16, 21, 10], [20, 22, 27, 24, 31, 30, 29, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 42, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
60: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 24, 9, 8, 11, 10, 30, 19, 17, 22, 16, 12, 21, 15, 18, 6], [20, 25, 23, 27, 29, 26, 31, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 42, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
61: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 12, 24, 11, 8, 9, 10, 31, 17, 15, 20, 16, 19, 21, 18], [23, 25, 22, 26, 29, 27, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
62: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 12, 6, 9, 8, 24, 10, 15, 11, 17, 16, 30, 21, 19, 20, 18], [22, 31, 26, 25, 23, 27, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
63: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 9, 11, 8, 12, 15, 17, 19, 26, 16, 18, 20, 21, 24], [23, 22, 27, 25, 29, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
64: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 12, 6, 9, 15, 11, 8, 17, 21, 10, 19, 24, 18, 16, 20, 26], [22, 23, 25, 27, 31, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
65: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 10, 9, 11, 8, 6, 26, 16, 31, 19, 12, 15, 17, 21, 18], [20, 29, 23, 27, 24, 25, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
66: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 8, 11, 9, 12, 15, 26, 31, 17, 18, 16, 21, 19, 22], [20, 27, 23, 24, 25, 30, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
67: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 25, 10, 11, 6, 19, 15, 9, 31, 12, 22, 17, 16, 21, 18], [23, 20, 26, 24, 30, 29, 27, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 45, 42, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
68: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 11, 9, 10, 21, 12, 25, 30, 18, 23, 15, 26, 19, 22], [16, 17, 20, 27, 29, 31, 24, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
69: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 11, 8, 9, 12, 15, 17, 27, 21, 19, 18, 16, 22, 30], [20, 23, 24, 25, 31, 26, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
70: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 9, 8, 11, 18, 24, 12, 22, 17, 15, 26, 16, 21, 19], [20, 31, 29, 23, 25, 27, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 44, 47, 42, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
71: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 8, 9, 11, 12, 15, 20, 25, 21, 19, 17, 24, 18, 23], [16, 22, 27, 29, 26, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
72: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 15, 6, 9, 19, 26, 12, 8, 27, 17, 24, 10, 18, 23, 21, 22], [11, 16, 25, 31, 29, 20, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
73: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 8, 11, 9, 12, 15, 16, 25, 21, 19, 17, 24, 18, 20], [29, 23, 22, 26, 30, 27, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
74: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 11, 9, 10, 31, 25, 12, 15, 19, 24, 18, 17, 22, 21, 6], [20, 26, 30, 23, 16, 27, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
