37: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
38: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
39: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
40: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
41: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
42: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
43: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
44: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
45: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
46: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
47: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
48: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
49: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
50: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
51: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
52: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
53: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
54: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
55: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
56: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
57: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
58: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
59: [[15, 14, 27, 21, 7, 26, 24, 2, 29, 13], [17, 3, 9, 4, 18, 6, 8, 11, 12], [10, 23, 22, 20, 1, 16, 19, 5, 28, 25]]
