38: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 10, 11, 6, 9, 15, 8, 14, 18, 25, 12, 16, 19], [20, 17, 31, 22, 23, 29, 27, 28, 30, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 41, 43, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
39: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 14, 6, 8, 9, 12, 10, 15, 11, 18, 25, 16, 17, 19], [22, 23, 20, 27, 31, 24, 29, 28, 30, 36, 40, 33, 34, 32, 47, 37, 38, 39, 41, 43, 45, 42], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
40: [[7, 35, 2, 1, 3], [4, 13, 29, 5, 24, 22, 8, 11, 17, 6, 14, 9, 15, 16, 21, 10, 23, 18, 12, 19], [20, 27, 31, 25, 26, 28, 30, 36, 40, 33, 34, 32, 47, 37, 38, 39, 45, 43, 41, 42], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
41: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 14, 10, 17, 12, 11, 9, 8, 31, 16, 6, 28, 27], [23, 18, 15, 22, 19, 25, 29, 26, 20, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
42: [[7, 35, 2, 1, 3], [4, 13, 5, 26, 14, 8, 9, 11, 31, 16, 19, 15, 18, 20, 22, 10, 21, 6], [23, 28, 17, 25, 24, 27, 29, 12, 30, 36, 40, 33, 34, 32, 47, 37, 45, 38, 42, 39, 41, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
43: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 27, 28, 6, 9, 8, 10, 24, 12, 17, 14, 15, 11, 16, 23], [19, 20, 25, 29, 22, 18, 31, 26, 30, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 45, 41, 44], [46, 43, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
44: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 14, 10, 12, 11, 8, 6, 9, 15, 24, 25, 16, 17, 23], [22, 18, 20, 27, 31, 19, 28, 29, 30, 36, 40, 33, 34, 32, 47, 39, 38, 37, 41, 43, 45, 42], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
45: [[7, 35, 2, 1, 3], [4, 13, 5, 21, 27, 31, 10, 9, 14, 6, 26, 8, 11, 15, 18, 19, 16, 12], [24, 22, 17, 20, 23, 28, 29, 25, 30, 36, 40, 33, 32, 34, 47, 38, 37, 39, 41, 43, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
46: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 8, 12, 11, 15, 9, 31, 17, 30, 25, 10, 20, 6], [16, 18, 19, 22, 23, 27, 26, 28, 29, 36, 40, 33, 34, 32, 47, 39, 37, 38, 42, 41, 43, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
47: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 30, 6, 11, 8, 9, 14, 12, 22, 15, 27, 18, 10, 17, 16], [23, 19, 20, 24, 26, 29, 28, 25, 31, 36, 40, 33, 34, 32, 47, 38, 37, 39, 41, 44, 43, 45], [42, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
48: [[7, 35, 2, 1, 3], [4, 13, 5, 30, 11, 8, 9, 14, 12, 22, 15, 27, 18, 17, 16, 10, 21, 6], [23, 19, 20, 24, 26, 29, 28, 25, 31, 36, 40, 33, 34, 32, 47, 38, 37, 39, 41, 44, 43, 45], [42, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
49: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 14, 8, 25, 15, 6, 9, 11, 10, 12, 22, 16, 18], [20, 17, 23, 19, 27, 29, 30, 28, 31, 36, 40, 33, 34, 38, 47, 32, 39, 37, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
50: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 14, 8, 25, 15, 6, 9, 11, 10, 12, 22, 16, 18], [20, 17, 23, 19, 27, 29, 30, 28, 31, 36, 40, 33, 34, 38, 47, 32, 39, 37, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
51: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 14, 8, 25, 15, 6, 9, 11, 10, 12, 22, 16, 18], [20, 17, 23, 19, 27, 29, 30, 28, 31, 36, 40, 33, 34, 38, 47, 32, 39, 37, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
52: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 9, 14, 6, 11, 8, 10, 12, 15, 25, 26, 16, 17, 18, 22], [19, 27, 20, 29, 24, 31, 28, 23, 30, 36, 40, 33, 32, 34, 47, 39, 37, 38, 43, 41, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
53: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 6, 8, 11, 9, 10, 12, 27, 14, 26, 16, 17, 18], [20, 23, 15, 19, 22, 25, 28, 31, 29, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 41, 43, 44], [46, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
54: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 30, 12, 6, 9, 15, 8, 10, 14, 11, 26, 17, 16, 25, 23], [18, 22, 19, 20, 24, 28, 27, 29, 31, 36, 40, 33, 32, 34, 47, 38, 39, 37, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
55: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 8, 11, 10, 9, 12, 15, 16, 18, 22, 17, 19], [20, 23, 25, 26, 31, 29, 28, 27, 30, 36, 40, 33, 34, 32, 47, 37, 39, 38, 43, 41, 46, 42], [44, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
56: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 10, 14, 6, 8, 9, 12, 11, 25, 30, 17, 31, 16, 18], [15, 20, 22, 23, 19, 27, 28, 26, 29, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 45, 43, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
57: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 6, 11, 8, 9, 12, 10, 27, 15, 26, 17, 14, 19], [16, 20, 22, 18, 23, 29, 28, 25, 31, 36, 40, 33, 34, 32, 47, 37, 39, 38, 43, 41, 42, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
58: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 6, 9, 10, 8, 14, 11, 15, 18, 17, 26, 12, 16, 19, 20], [22, 23, 28, 31, 29, 25, 27, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 42, 45, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
59: [[7, 35, 2, 1, 3], [4, 13, 21, 12, 5, 10, 6, 9, 8, 15, 11, 14, 30, 16, 18, 19, 17, 22], [20, 23, 31, 24, 26, 27, 28, 25, 29, 36, 40, 33, 32, 34, 47, 39, 37, 38, 43, 45, 42, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
60: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 15, 11, 6, 9, 8, 10, 12, 14, 30, 16, 18, 19, 17, 22], [20, 26, 23, 29, 24, 27, 28, 25, 31, 36, 40, 33, 32, 34, 47, 39, 37, 38, 43, 45, 42, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
61: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 30, 6, 8, 11, 9, 10, 12, 31, 14, 15, 16, 19, 17], [18, 20, 22, 27, 23, 24, 29, 28, 26, 36, 40, 33, 34, 32, 47, 39, 37, 38, 42, 46, 43, 45], [44, 41, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
62: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 31, 8, 6, 15, 14, 27, 12, 9, 26, 18, 19, 16, 10], [11, 30, 17, 22, 29, 20, 23, 24, 28, 36, 40, 33, 32, 34, 47, 38, 37, 39, 42, 41, 43, 44], [46, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
63: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 8, 26, 11, 9, 12, 10, 27, 15, 17, 19, 28], [31, 18, 22, 16, 29, 25, 20, 23, 30, 36, 40, 33, 34, 32, 47, 39, 44, 46, 43, 42, 37, 38], [41, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
64: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 26, 6, 12, 9, 8, 14, 15, 10, 11, 19, 25, 28, 18], [20, 16, 23, 29, 17, 27, 30, 22, 31, 36, 40, 33, 32, 34, 47, 39, 45, 37, 42, 41, 38, 43], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
65: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 15, 8, 6, 12, 10, 9, 11, 18, 27, 16, 19, 22], [28, 23, 20, 17, 31, 25, 26, 29, 30, 36, 40, 33, 34, 32, 47, 37, 38, 39, 41, 42, 45, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
66: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 8, 14, 6, 11, 25, 9, 26, 10, 17, 15, 18, 19, 12, 24], [16, 20, 22, 27, 23, 29, 28, 30, 31, 36, 40, 33, 34, 32, 47, 37, 38, 39, 43, 41, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
67: [[7, 35, 2, 1, 3], [4, 13, 5, 8, 30, 14, 6, 10, 9, 12, 24, 20, 16, 15, 17, 11, 21, 18], [19, 22, 23, 25, 26, 27, 31, 29, 28, 36, 40, 33, 34, 32, 47, 37, 39, 38, 43, 45, 41, 42], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
68: [[7, 35, 2, 1, 3], [4, 13, 5, 21, 26, 9, 10, 12, 14, 6, 8, 11, 27, 15, 19, 17, 16, 30], [18, 20, 22, 24, 23, 28, 25, 29, 31, 36, 40, 33, 32, 34, 47, 38, 37, 39, 41, 43, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
69: [[7, 35, 2, 1, 3], [4, 13, 21, 25, 26, 14, 12, 5, 11, 6, 9, 8, 10, 15, 19, 27, 17, 16], [20, 29, 22, 18, 23, 24, 28, 30, 31, 36, 40, 33, 34, 32, 47, 37, 38, 39, 41, 46, 42, 43], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
70: [[7, 35, 2, 1, 3], [4, 13, 21, 24, 28, 31, 14, 9, 10, 11, 8, 5, 12, 6, 17, 15, 26, 22], [18, 16, 20, 19, 23, 25, 29, 27, 30, 36, 40, 33, 34, 32, 47, 38, 37, 39, 43, 42, 41, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
71: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 15, 6, 9, 11, 8, 12, 14, 16, 18, 27, 10, 19, 22], [17, 25, 20, 23, 26, 31, 30, 28, 29, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 44, 41, 42], [46, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
72: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 10, 6, 9, 8, 11, 12, 14, 15, 30, 24, 16, 18, 19, 17, 20], [22, 23, 26, 29, 31, 25, 27, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 44, 43, 41], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
73: [[7, 35, 2, 1, 3], [4, 13, 5, 26, 14, 11, 9, 8, 12, 28, 25, 27, 15, 17, 16, 20, 19, 10, 21, 6], [18, 22, 24, 29, 30, 31, 23, 36, 40, 33, 34, 32, 47, 38, 37, 39, 43, 44, 42, 41], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
74: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 14, 12, 11, 19, 6, 10, 29, 8, 18, 9, 16, 15, 17, 20], [25, 22, 23, 26, 27, 31, 28, 36, 40, 33, 32, 34, 47, 38, 37, 39, 43, 41, 42, 46], [44, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
